Publisher,AdWords Posting URL,Ad Planner Name,Type,Category,Has Advertising,Text,Image,Audio,Video,Rich Media,Expandable,Comp Index,Audience Reach,Audience UV (users),Region UV (users),Region PV,
,,domain: yahoo.com,[D],Internet & Telecom > Web Portals,Yes,Yes,74x48 80x20 100x100 ,No,No,No,No,99,81.8%,"4,200,000","4,200,000","2,100,000,000",
,,domain: facebook.com,[D],Online Communities > Social Networks,Yes,Yes,53x31 70x100 90x90 97x28 120x90 120x600 125x125 132x43 150x150 160x600 200x200 234x60 250x250 254x500 300x250 300x300 336x280 450x50 468x60 468x191 480x70 728x90 ,No,No,120x600 160x600 250x250 300x250 336x280 468x60 728x90 ,728x90 ,99,74.9%,"3,800,000","3,900,000","5,300,000,000",
,,domain: youtube.com,[D],Arts & Entertainment > TV & Video > Online Video,Yes,No,No,No,No,No,No,98,61.8%,"3,200,000","3,200,000","650,000,000",
,,domain: live.com,[D],Internet & Telecom > Search Engines,Yes,No,No,No,No,No,No,100,42.1%,"2,100,000","2,100,000","190,000,000",
,,domain: wikipedia.org,[D],Reference > General Reference > Dictionaries & Encyclopedias,No,No,No,No,No,No,No,100,39.0%,"2,000,000","2,000,000","50,000,000",
,,domain: discuss.com.hk,[D],Online Communities > Forum & Chat Providers,Yes,Yes,120x60 120x90 160x600 300x250 728x90 ,No,No,160x600 300x250 728x90 ,160x600 ,100,38.2%,"2,000,000","2,000,000","230,000,000",
,,domain: blogspot.com,[D],Online Communities > Blogging Resources & Services,Yes,Yes,11x60 14x90 88x31 95x95 120x60 120x90 120x240 120x600 125x125 160x600 200x200 234x60 250x250 300x250 320x50 336x280 450x50 468x60 480x70 728x90 ,No,No,120x600 160x600 200x200 250x250 300x250 320x50 336x280 468x60 728x90 ,120x600 160x600 200x200 250x250 300x250 320x50 336x280 468x60 728x90 ,99,34.9%,"1,800,000","1,800,000","23,000,000",
,,domain: tvb.com,[D],Arts & Entertainment > TV & Video > TV Networks & Stations,Yes,Yes,300x100 300x250 726x90 728x90 975x200 ,No,No,No,No,98,34.5%,"1,800,000","1,800,000","130,000,000",
,,domain: uwants.com,[D],Online Communities > Forum & Chat Providers,Yes,Yes,120x60 120x90 160x600 300x250 728x90 ,No,No,160x600 300x250 728x90 ,No,100,32.1%,"1,600,000","1,600,000","130,000,000",
,,domain: msn.com,[D],Internet & Telecom > Web Portals,Yes,Yes,60x60 68x48 75x75 85x85 300x250 728x90 ,No,No,No,No,100,29.1%,"1,500,000","1,500,000","26,000,000",
,,domain: baidu.com,[D],Internet & Telecom > Search Engines,Yes,Yes,200x200 250x250 300x250 336x280 450x50 468x60 480x70 ,No,No,No,No,100,28.9%,"1,500,000","1,500,000","120,000,000",
,,domain: on.cc,[D],News > Newspapers,Yes,No,No,No,No,No,No,100,26.6%,"1,400,000","1,400,000","210,000,000",
,,domain: hsbc.com.hk,[D],Finance > Banking,No,No,No,No,No,No,No,100,26.2%,"1,300,000","1,300,000","170,000,000",
,,domain: tudou.com,[D],Arts & Entertainment > TV & Video > Online Video,Yes,No,No,No,No,No,No,100,24.2%,"1,200,000","1,200,000","81,000,000",
,,domain: microsoft.com,[D],Computers & Electronics > Software,Yes,Yes,70x70 130x24 ,No,No,No,No,98,23.8%,"1,200,000","1,200,000","15,000,000",
,,domain: qq.com,[D],Internet & Telecom > Web Portals,Yes,Yes,36x24 43x29 45x30 90x55 139x104 144x30 150x25 151x32 165x32 200x200 207x81 240x40 250x250 275x58 295x220 300x250 300x400 319x100 336x280 340x195 450x50 468x60 480x70 960x90 960x300 1000x90 ,No,No,No,No,100,21.7%,"1,100,000","1,100,000","90,000,000",
,,domain: taobao.com,[D],Shopping > Classifieds,Yes,Yes,Yes,No,No,No,No,100,21.7%,"1,100,000","1,100,000","140,000,000",
,,domain: hkjc.com,[D],,No,No,No,No,No,No,No,100,21.7%,"1,100,000","1,100,000","89,000,000",
,,domain: openrice.com,[D],Food & Drink > Restaurants > Dining Guides,Yes,Yes,300x250 728x90 ,No,No,300x250 728x90 ,300x250 728x90 ,100,19.4%,"990,000","990,000","35,000,000",
,,domain: youku.com,[D],Arts & Entertainment > TV & Video > Online Video,Yes,Yes,200x200 250x250 300x250 336x280 ,No,No,No,No,100,18.1%,"920,000","930,000","16,000,000",
