Publisher,AdWords Posting URL,Ad Planner Name,Type,Category,Has Advertising,Text,Image,Audio,Video,Rich Media,Expandable,Comp Index,Audience Reach,Audience UV (users),Region UV (users),Region PV,
,,domain: facebook.com,[D],Online Communities > Social Networks,Yes,Yes,53x31 70x100 90x90 97x28 120x90 120x600 125x125 132x43 150x150 160x600 200x200 234x60 250x250 254x500 300x250 300x300 336x280 450x50 468x60 468x191 480x70 728x90 ,No,No,120x600 160x600 250x250 300x250 336x280 468x60 728x90 ,728x90 ,99,69.4%,"26,000,000","26,000,000","48,000,000,000",
,,domain: youtube.com,[D],Arts & Entertainment > TV & Video > Online Video,Yes,No,No,No,No,No,No,98,52.1%,"19,000,000","20,000,000","3,000,000,000",
,,domain: yahoo.com,[D],Internet & Telecom > Web Portals,Yes,Yes,74x48 80x20 100x100 ,No,No,No,No,100,32.2%,"12,000,000","12,000,000","970,000,000",
,,domain: libero.it,[D],Internet & Telecom > Web Portals,Yes,Yes,94x94 120x600 160x600 168x28 168x42 216x36 216x54 250x250 300x50 300x75 300x250 320x50 336x280 468x60 728x90 ,No,No,120x600 160x600 250x250 300x250 336x280 468x60 728x90 ,120x600 160x600 250x250 300x250 336x280 468x60 728x90 ,98,32.1%,"12,000,000","12,000,000","1,700,000,000",
,,domain: live.com,[D],Internet & Telecom > Search Engines,Yes,No,No,No,No,No,No,100,29.3%,"11,000,000","11,000,000","1,100,000,000",
,,domain: wikipedia.org,[D],Reference > General Reference > Dictionaries & Encyclopedias,No,No,No,No,No,No,No,100,27.2%,"10,000,000","10,000,000","210,000,000",
,,domain: msn.com,[D],Internet & Telecom > Web Portals,Yes,Yes,60x60 68x48 75x75 85x85 300x250 728x90 ,No,No,No,No,100,24.5%,"9,100,000","9,100,000","600,000,000",
,,domain: virgilio.it,[D],Internet & Telecom > Web Portals,Yes,Yes,Yes,No,No,No,No,97,24.0%,"8,900,000","9,100,000","790,000,000",
,,domain: blogspot.com,[D],Online Communities > Blogging Resources & Services,Yes,Yes,11x60 14x90 88x31 95x95 120x60 120x90 120x240 120x600 125x125 160x600 200x200 234x60 250x250 300x250 320x50 336x280 450x50 468x60 480x70 728x90 ,No,No,120x600 160x600 200x200 250x250 300x250 320x50 336x280 468x60 728x90 ,120x600 160x600 200x200 250x250 300x250 320x50 336x280 468x60 728x90 ,99,22.1%,"8,200,000","8,200,000","140,000,000",
,,domain: alice.it,[D],News,Yes,Yes,120x60 125x125 180x150 234x60 300x250 468x60 728x90 ,No,No,No,No,100,18.1%,"6,700,000","6,700,000","280,000,000",
,,domain: repubblica.it,[D],News > Politics,Yes,No,72x26 300x170 ,No,No,No,No,100,16.6%,"6,200,000","6,200,000","440,000,000",
,,domain: microsoft.com,[D],Computers & Electronics > Software,Yes,Yes,70x70 130x24 ,No,No,No,No,98,16.6%,"6,100,000","6,200,000","74,000,000",
,,domain: ebay.it,[D],Business & Industrial > Business Services > E-Commerce Services,Yes,Yes,728x90 ,No,No,No,No,99,16.5%,"6,100,000","6,100,000","720,000,000",
,,domain: corriere.it,[D],News > Newspapers,Yes,Yes,Yes,No,No,No,No,100,15.3%,"5,700,000","5,700,000","410,000,000",
,,domain: ask.com,[D],Internet & Telecom > Search Engines,Yes,Yes,160x600 300x250 468x60 728x90 ,No,No,160x600 300x250 728x90 ,No,100,15.0%,"5,600,000","5,600,000","73,000,000",
,,domain: ilmeteo.it,[D],News > Weather,Yes,Yes,320x50 728x90 ,No,No,728x90 ,728x90 ,98,14.9%,"5,500,000","5,600,000","210,000,000",
,,domain: telecomitalia.it,[D],Internet & Telecom > Service Providers > Phone Service Providers,Yes,Yes,Yes,No,No,No,No,100,13.8%,"5,100,000","5,100,000","110,000,000",
,,domain: altervista.org,[D],Online Communities > Blogging Resources & Services,Yes,Yes,11x60 100x60 120x40 120x60 120x600 125x125 160x600 200x200 224x33 234x60 250x250 300x250 336x280 450x50 468x60 480x70 728x90 ,No,No,120x600 160x600 200x200 250x250 300x250 336x280 468x60 728x90 ,120x600 160x600 200x200 250x250 300x250 336x280 468x60 728x90 ,100,12.6%,"4,700,000","4,700,000","81,000,000",
,,domain: groupon.it,[D],Jobs & Education > Jobs,No,No,No,No,No,No,No,100,12.5%,"4,600,000","4,600,000","46,000,000",
,,domain: partypoker.it,[D],,Yes,No,No,No,No,No,No,100,11.5%,"4,300,000","4,300,000","20,000,000",
,,domain: subito.it,[D],Shopping > Classifieds,Yes,Yes,50x50 150x68 260x100 728x90 ,No,No,728x90 ,No,98,11.3%,"4,200,000","4,300,000","800,000,000",
,,domain: mediaset.it,[D],Arts & Entertainment > TV & Video > TV Shows & Programs,Yes,No,728x90 ,No,No,No,No,100,10.3%,"3,800,000","3,800,000","280,000,000",
,,domain: tiscali.it,[D],Internet & Telecom > Service Providers > ISPs,Yes,Yes,120x600 200x200 234x60 240x60 250x250 300x100 300x250 320x82 468x60 728x90 ,No,No,120x600 300x250 728x90 ,120x600 728x90 ,100,10.3%,"3,800,000","3,800,000","340,000,000",
,,domain: bing.com,[D],Internet & Telecom > Search Engines,Yes,Yes,No,No,No,No,No,100,9.4%,"3,500,000","3,500,000","130,000,000",
,,domain: conduit.com,[D],Internet & Telecom > Search Engines,Yes,No,No,No,No,No,No,99,9.4%,"3,500,000","3,500,000","110,000,000",
,,domain: wordpress.com,[D],Online Communities > Blogging Resources & Services,Yes,Yes,11x60 14x90 88x31 100x60 100x100 118x100 120x40 120x60 120x90 120x135 120x240 120x600 125x80 125x125 126x24 128x29 139x189 140x140 140x350 145x185 150x60 150x120 150x150 150x600 160x160 160x220 160x225 160x600 165x137 170x240 170x500 175x500 180x150 181x54 185x140 192x208 200x72 200x75 200x90 200x91 200x200 220x200 220x220 220x280 224x33 225x85 225x144 225x225 230x230 234x60 240x300 250x250 300x50 300x250 300x500 320x50 336x280 430x50 468x60 728x90 970x66 970x100 1768x51 ,No,No,300x250 336x280 ,336x280 ,99,9.3%,"3,400,000","3,500,000","28,000,000",
,,domain: timinternet.it,[D],Shopping > Auctions,Yes,No,Yes,No,No,No,No,100,8.5%,"3,200,000","3,200,000","80,000,000",
,,domain: pgmediaserve.com,[D],,No,No,No,No,No,No,No,100,8.4%,"3,100,000","3,100,000","13,000,000",
,,domain: paginegialle.it,[D],Reference > Directories & Listings > Business & Personal Listings,No,No,No,No,No,No,No,97,8.4%,"3,100,000","3,200,000","31,000,000",
,,domain: vodafone.it,[D],Internet & Telecom > Mobile & Wireless > Mobile Phones,No,No,No,No,No,No,No,100,7.8%,"2,900,000","2,900,000","110,000,000",
,,domain: adobe.com,[D],Computers & Electronics > Software > Multimedia Software,No,No,No,No,No,No,No,99,7.8%,"2,900,000","2,900,000","26,000,000",
,,domain: com-net.info,[D],,No,No,No,No,No,No,No,100,7.7%,"2,800,000","2,800,000","23,000,000",
,,domain: meteo.it,[D],News > Weather,Yes,No,No,No,No,No,No,100,7.7%,"2,800,000","2,800,000","42,000,000",
,,domain: paginebianche.it,[D],Reference > Directories & Listings > Business & Personal Listings,No,No,No,No,No,No,No,99,7.6%,"2,800,000","2,800,000","50,000,000",
,,domain: badoo.com,[D],Online Communities > Dating & Personals,Yes,No,No,No,No,No,No,100,7.1%,"2,600,000","2,600,000","720,000,000",
,,domain: unicreditbanca.it,[D],Finance > Credit & Lending,Yes,No,No,No,No,No,No,100,7.1%,"2,600,000","2,600,000","55,000,000",
,,domain: trenitalia.com,[D],Travel > Bus & Rail,No,No,No,No,No,No,No,100,7.1%,"2,600,000","2,600,000","88,000,000",
,,domain: windows.com,[D],Computers & Electronics > Software > Operating Systems > Windows OS,Yes,Yes,No,No,No,No,No,100,7.0%,"2,600,000","2,600,000","16,000,000",
,,domain: edreams.it,[D],Travel > Air Travel,Yes,Yes,120x240 160x600 246x174 468x60 728x90 ,No,No,160x600 ,160x600 ,99,7.0%,"2,600,000","2,600,000","41,000,000",
,,domain: poste.it,[D],Business & Industrial > Transportation & Logistics > Mail & Package Delivery,No,No,No,No,No,No,No,100,7.0%,"2,600,000","2,600,000","160,000,000",
,,domain: myblog.it,[D],Online Communities > Blogging Resources & Services,Yes,Yes,80x80 106x74 120x60 120x90 120x240 120x300 120x600 125x125 131x45 160x160 160x600 180x150 200x200 234x60 250x240 250x250 300x250 336x280 468x60 728x90 3250x250 ,No,No,120x600 160x600 200x200 250x250 300x250 336x280 468x60 728x90 ,120x600 160x600 200x200 250x250 300x250 336x280 468x60 728x90 ,100,7.0%,"2,600,000","2,600,000","19,000,000",
,,domain: tim.it,[D],Internet & Telecom > Service Providers > Phone Service Providers,Yes,Yes,No,No,No,No,No,100,7.0%,"2,600,000","2,600,000","73,000,000",
,,domain: booking.com,[D],Travel > Hotels & Accommodations,Yes,No,No,No,No,No,No,100,6.5%,"2,400,000","2,400,000","68,000,000",
,,domain: gioco.it,[D],Arts & Entertainment > Fun & Trivia > Flash-Based Entertainment,Yes,Yes,300x250 728x90 ,No,No,No,No,100,6.5%,"2,400,000","2,400,000","190,000,000",
,,domain: gazzetta.it,[D],News > Sports News,Yes,Yes,114x45 120x60 120x600 136x90 234x60 300x250 638x30 728x90 ,No,No,No,No,100,6.5%,"2,400,000","2,400,000","88,000,000",
,,domain: forumcommunity.net,[D],Online Communities,Yes,Yes,336x280 ,No,No,No,No,100,6.4%,"2,400,000","2,400,000","55,000,000",
,,domain: unicredit.it,[D],Finance > Banking,No,No,No,No,No,No,No,100,6.4%,"2,400,000","2,400,000","110,000,000",
,,domain: ciao.it,[D],Shopping > Consumer Resources > Product Reviews & Price Comparisons > Price Comparisons,Yes,No,300x250 468x60 ,No,No,No,No,100,6.4%,"2,400,000","2,400,000","16,000,000",
,,domain: alfemminile.com,[D],People & Society > Women's Interests,Yes,Yes,No,No,No,No,No,100,6.4%,"2,400,000","2,400,000","62,000,000",
,,domain: ansa.it,[D],News > Broadcast & Network News,Yes,Yes,No,No,No,No,No,100,6.4%,"2,400,000","2,400,000","110,000,000",
,,domain: babylon.com,[D],Reference > Language Resources > Foreign Language Resources > Translation Tools & Resources,Yes,Yes,160x600 300x250 320x50 468x60 728x90 ,No,No,160x600 300x250 468x60 728x90 ,160x600 468x60 ,97,6.3%,"2,300,000","2,400,000","81,000,000",
,,domain: tripadvisor.it,[D],Travel > Hotels & Accommodations,Yes,No,160x80 160x600 300x100 300x250 728x90 ,No,No,No,No,100,5.9%,"2,200,000","2,200,000","37,000,000",
,,domain: softonic.it,[D],Computers & Electronics > Software,Yes,Yes,160x600 300x250 728x90 ,No,No,160x600 300x250 728x90 ,No,100,5.8%,"2,200,000","2,200,000","26,000,000",
,,domain: ilsole24ore.com,[D],News > Business News,Yes,Yes,468x60 728x90 ,No,No,468x60 728x90 ,468x60 728x90 ,99,5.8%,"2,200,000","2,200,000","60,000,000",
,,domain: tuttogratis.it,[D],Online Communities > Online Goodies,Yes,No,160x600 300x100 300x250 728x90 ,No,No,No,No,99,5.8%,"2,100,000","2,200,000","20,000,000",
,,domain: megavideo.com,[D],Arts & Entertainment > TV & Video > Online Video,Yes,No,No,No,No,No,No,100,5.3%,"2,000,000","2,000,000","45,000,000",
,,domain: lucascopareblog.com,[D],,No,No,No,No,No,No,No,100,5.3%,"2,000,000","2,000,000","7,500,000",
,,domain: forumfree.it,[D],Online Communities,Yes,Yes,336x280 ,No,No,No,No,100,5.3%,"2,000,000","2,000,000","67,000,000",
,,domain: rai.it,[D],Arts & Entertainment > TV & Video > TV Networks & Stations,Yes,Yes,300x250 ,No,No,No,No,99,5.3%,"2,000,000","2,000,000","61,000,000",
,,domain: tradedoubler.com,[D],Business & Industrial > Advertising & Marketing,Yes,Yes,Yes,No,No,No,No,100,5.3%,"2,000,000","2,000,000","11,000,000",
,,domain: vador.com,[D],Arts & Entertainment > Movies > Science Fiction & Fantasy Films,No,No,No,No,No,No,No,99,5.3%,"2,000,000","2,000,000","12,000,000",
,,domain: skype.com,[D],Internet & Telecom > Email & Messaging > Voice & Video Chat,Yes,Yes,209x209 ,No,No,No,No,98,5.2%,"1,900,000","2,000,000","24,000,000",
,,domain: flycell.it,[D],Internet & Telecom > Mobile & Wireless > Mobile Apps & Add-Ons > Ringtones & Mobile Goodies,No,No,No,No,No,No,No,100,4.9%,"1,800,000","1,800,000","9,000,000",
,,domain: mediaplex.com,[D],Business & Industrial > Advertising & Marketing,Yes,Yes,Yes,No,No,No,No,100,4.9%,"1,800,000","1,800,000","9,000,000",
,,domain: apple.com,[D],Computers & Electronics > Software > Operating Systems > Mac OS,Yes,Yes,53x53 135x95 187x94 240x48 305x63 305x80 320x37 320x259 385x295 480x187 ,No,No,No,No,99,4.8%,"1,800,000","1,800,000","24,000,000",
,,domain: tre.it,[D],Internet & Telecom > Service Providers > ISPs,Yes,Yes,300x250 728x90 ,No,No,300x250 728x90 ,300x250 728x90 ,99,4.8%,"1,800,000","1,800,000","50,000,000",
,,domain: intesasanpaolo.com,[D],Finance > Banking,Yes,No,No,No,No,No,No,100,4.4%,"1,600,000","1,600,000","61,000,000",
,,domain: sky.it,[D],Internet & Telecom > Service Providers > Cable & Satellite Providers,Yes,No,No,No,No,No,No,100,4.3%,"1,600,000","1,600,000","38,000,000",
,,domain: mymovies.it,[D],,Yes,Yes,300x250 300x600 468x60 728x90 ,No,No,No,No,99,4.3%,"1,600,000","1,600,000","21,000,000",
,,domain: casa.it,[D],Real Estate > Real Estate Listings,Yes,No,No,No,No,No,No,99,4.3%,"1,600,000","1,600,000","41,000,000",
,,domain: twitter.com,[D],Internet & Telecom > Email & Messaging,No,No,No,No,No,No,No,100,4.0%,"1,500,000","1,500,000","34,000,000",
,,domain: linkedin.com,[D],Online Communities > Social Networks,Yes,Yes,No,No,No,No,No,100,4.0%,"1,500,000","1,500,000","51,000,000",
,,domain: lastampa.it,[D],News > Politics,Yes,Yes,120x60 160x90 300x250 336x280 728x90 960x30 ,No,No,No,No,100,4.0%,"1,500,000","1,500,000","50,000,000",
,,domain: leonardo.it,[D],News > Technology News,Yes,Yes,120x600 160x600 300x250 468x60 728x90 ,No,No,120x600 160x600 300x250 468x60 728x90 ,120x600 160x600 300x250 468x60 728x90 ,100,4.0%,"1,500,000","1,500,000","46,000,000",
