Site Name,Category,Composition Index,Audience Reach,Audience Unique Users,Country Unique Users,Country Page Views,GCN Text,GCN Images,GCN Videos,GCN Gadgets,GCN Impressions/Day
seznam.cz,/Entertainment/Music/Urban & Hip-Hop /Entertainment/Comics & Animation /Entertainment/Movies/Science Fiction & Fantasy Films,100,82.4,5100000,5100000,1700000000,No,,,, --
szn.cz,/Internet,100,56.9,3500000,3500000,120000000,No,,,, --
novinky.cz,/Society /News & Current Events/Newspapers,100,51.2,3200000,3200000,130000000,No,,,, --
idnes.cz,/Games/Video Games /Internet,100,46.8,2900000,2900000,250000000,No,,,,undefined
centrum.cz,/Automotive/Vehicle Maintenance /Automotive /Automotive/Vehicle Brands,100,46.5,2900000,2900000,310000000,Yes,336x280,,336x280,1K - 10K
mapy.cz,/Reference/Maps & Geography /Local/Regional Content/Central & Eastern Europe,100,31.5,1900000,1900000,120000000,No,,,, --
firmy.cz,/Business,100,31.4,1900000,1900000,50000000,No,,,, --
wikipedia.org,/Reference/Dictionaries & Encyclopedias /Health/Health Conditions/Injury,100,29.1,1800000,1800000,46000000,No,,,, --
blog.cz,/Entertainment/Music/Rock & Pop /Entertainment/Celebrities,100,26.3,1600000,1600000,90000000,No,,,, --
estranky.cz,/Online Communities/Dating & Relationships,100,24.2,1500000,1500000,38000000,Yes,120x600 160x600 250x250 336x280 468x60 728x90,,120x600 160x600 336x280 468x60 728x90,100K - 500K
spoluzaci.cz,/Internet /Local/Regional Content/Central & Eastern Europe,110,24.1,1500000,1400000,140000000,No,,,, --
email.cz,/Entertainment/Comics & Animation/Comics /Entertainment,100,23.5,1500000,1500000,74000000,No,,,, --
microsoft.com,/Computers & Electronics/Software/Operating Systems,100,21.8,1300000,1300000,26000000,No,,,, --
atlas.cz,/Food & Drink/Cooking & Recipes /Food & Drink/Culinary Training,100,21.7,1300000,1300000,55000000,No,,,, --
wz.cz,/Internet,100,21.7,1300000,1300000,26000000,No,,,, --
stream.cz,/Entertainment/TV /Entertainment,110,21.6,1300000,1200000,25000000,No,,,, --
aukro.cz,/Shopping,100,21.4,1300000,1300000,340000000,No,,,, --
sport.cz,/Sports/Soccer /Sports,100,19.7,1200000,1200000,31000000,No,,,, --
zbozi.cz,/Business /Shopping /Entertainment/Music,100,19.6,1200000,1200000,45000000,No,,,, --
libimseti.cz,/Entertainment/Music/Dance & Electronica /Entertainment/Music,100,19.4,1200000,1200000,450000000,No,,,, --
nova.cz,/Entertainment /Entertainment/TV,100,18.2,1100000,1100000,42000000,No,,,, --
icq.com,/Online Communities/Forum & Chat Providers,100,18,1100000,1100000,19000000,No,,,, --
