Site Name,Category,Composition Index,Audience Reach,Audience Unique Users,Country Unique Users,Country Page Views,GCN Text,GCN Images,GCN Videos,GCN Gadgets,GCN Impressions/Day
yahoo.com,/Internet/Web Portals /Internet/Web Services/Search Engines,100,63.1,2000000,2000000,230000000,No,,,, --
live.com,/Entertainment/Celebrities /Internet/Web Services/Email & Messaging,100,47.3,1500000,1500000,130000000,Yes,450x50 468x60,,,100K - 500K
msn.com,/Internet/Web Portals /News & Current Events,100,46.4,1500000,1500000,31000000,No,,,, --
microsoft.com,/Computers & Electronics/Software/Operating Systems,100,32.2,1000000,1000000,23000000,No,,,, --
facebook.com,/Online Communities/Social Networks /Games/Video Games/Online Games,100,24.2,760000,760000,160000000,Yes,120x600 160x600 200x200 250x250 300x250 336x280 450x50 468x60 728x90,,120x600 160x600 200x200 250x250 300x250 336x280 468x60 728x90,100M+
wikipedia.org,/Reference/Dictionaries & Encyclopedias /Health/Health Conditions/Injury,110,22.1,690000,630000,11000000,No,,,, --
hotmail.com,/Internet/Web Services/Email & Messaging,110,19.9,630000,570000,4200000,No,,,, --
cpxinteractive.com,/Computers & Electronics/Software/Software Utilities /Lifestyles/Parenting & Family /Entertainment/Humor & Bizarre/Paranormal,100,13.4,420000,420000,3500000,No,,,,undefined
download.com,/Computers & Electronics/Computer Security/Antivirus & Malware /Computers & Electronics/Software,100,11.3,350000,350000,4700000,No,,,,undefined
bbc.co.uk,/News & Current Events /Local/Regional Content/Western Europe/United Kingdom /Entertainment/Radio /Science,100,11.2,350000,350000,13000000,No,,,, --
adobe.com,/Computers & Electronics/Software/Audio & Multimedia /Computers & Electronics/Software/Graphics & Publishing,100,11,350000,350000,3500000,No,,,, --
wordpress.com,/Online Communities/Blogging Resources & Services /Games/Video Games,100,10.1,320000,320000,3800000,Yes,300x250 336x280 450x50 468x60 728x90,,300x250 336x280 468x60 728x90,100K - 500K
rapidshare.com,/Internet/File Sharing & Hosting,100,8.6,270000,270000,7400000,No,,,, --
brothersoft.com,/Computers & Electronics/Software /Internet/File Sharing & Hosting,100,8.6,270000,270000,2400000,Yes,160x600 200x200 250x250 300x250 336x280 728x90,,160x600 200x200 250x250 300x250 336x280 728x90,2M - 5M
fastclick.net,/Business/Advertising & Marketing /Internet/Search Engine Optimization & Marketing,100,8.3,260000,260000,740000,No,,,, --
metacafe.com,/Entertainment/Multimedia Content/Video Clips & Movie Downloads /Photo & Video/Photo & Video Sharing /Online Communities,100,8.3,260000,260000,6200000,Yes,300x250 728x90,,300x250 728x90,10M - 20M
geo.tv,/News & Current Events,100,8.3,260000,260000,4500000,Yes,120x600 160x600 300x250 468x60 728x90,,120x600 160x600 300x250 468x60 728x90,100K - 500K
com.com,/News & Current Events/Technology News /Computers & Electronics,100,7.7,240000,240000,920000,No,,,, --
jang.com.pk,/News & Current Events/Newspapers /Lifestyles/Ethnic & Identity Groups/East Indian & South Asians,100,7.6,240000,240000,13000000,Yes,120x600 160x600 300x250 468x60 728x90,,120x600 160x600 300x250 468x60 728x90,500K - 1M
