Publisher,AdWords Posting URL,Ad Planner Name,Type,Category,Has Advertising,Text,Image,Audio,Video,Rich Media,Expandable,Comp Index,Audience Reach,Audience UV (users),Region UV (users),Region PV,
,,domain: naver.com,[D],Internet & Telecom > Search Engines,Yes,Yes,30x150 50x50 57x57 64x48 88x31 105x75 120x60 129x42 153x126 156x60 160x600 170x60 190x110 284x74 300x140 300x250 336x280 350x300 468x60 740x90 768x60 ,No,No,No,No,99,84.1%,"34,000,000","35,000,000","20,000,000,000",
,,domain: daum.net,[D],Internet & Telecom > Web Portals,Yes,Yes,Yes,No,No,No,No,100,69.4%,"28,000,000","28,000,000","5,900,000,000",
,,domain: nate.com,[D],Internet & Telecom > Web Portals,Yes,Yes,450x50 468x60 480x70 ,No,No,No,No,100,42.5%,"17,000,000","17,000,000","2,500,000,000",
,,domain: me2day.net,[D],Online Communities > Blogging Resources & Services,No,No,No,No,No,No,No,100,39.5%,"16,000,000","16,000,000","280,000,000",
,,domain: cyworld.com,[D],Arts & Entertainment > Celebrities & Entertainment News,No,No,No,No,No,No,No,99,38.8%,"16,000,000","16,000,000","1,600,000,000",
,,domain: yahoo.com,[D],Internet & Telecom > Web Portals,Yes,Yes,74x48 80x20 100x100 ,No,No,No,No,100,31.9%,"13,000,000","13,000,000","1,700,000,000",
,,domain: gmarket.co.kr,[D],Shopping,No,No,No,No,No,No,No,98,26.1%,"11,000,000","11,000,000","720,000,000",
,,domain: auction.co.kr,[D],Shopping > Consumer Resources > Product Reviews & Price Comparisons > Price Comparisons,Yes,Yes,450x50 468x60 480x70 ,No,No,No,No,99,23.8%,"9,800,000","9,800,000","540,000,000",
,,domain: 11st.co.kr,[D],Travel > Travel Agencies & Services > Vacation Offers,Yes,Yes,450x50 468x60 480x70 ,No,No,No,No,99,21.8%,"9,000,000","9,100,000","370,000,000",
,,domain: chosun.com,[D],News > Newspapers,Yes,Yes,200x200 320x50 450x50 468x60 480x70 ,No,No,468x60 ,468x60 ,100,20.3%,"8,300,000","8,300,000","190,000,000",
,,domain: facebook.com,[D],Online Communities > Social Networks,Yes,Yes,53x31 70x100 90x90 97x28 120x90 120x600 125x125 132x43 150x150 160x600 200x200 234x60 250x250 254x500 300x250 300x300 336x280 450x50 468x60 468x191 480x70 728x90 ,No,No,120x600 160x600 250x250 300x250 336x280 468x60 728x90 ,728x90 ,99,18.2%,"7,400,000","7,500,000","1,400,000,000",
,,domain: youtube.com,[D],Arts & Entertainment > TV & Video > Online Video,Yes,No,No,No,No,No,No,98,18.1%,"7,400,000","7,600,000","300,000,000",
,,domain: mt.co.kr,[D],Finance > Investing,Yes,Yes,160x600 200x200 ,No,No,160x600 200x200 ,160x600 200x200 ,100,18.1%,"7,400,000","7,400,000","81,000,000",
,,domain: interpark.com,[D],Shopping,No,No,No,No,No,No,No,100,15.1%,"6,200,000","6,200,000","190,000,000",
,,domain: twitter.com,[D],Internet & Telecom > Email & Messaging,No,No,No,No,No,No,No,100,12.6%,"5,200,000","5,200,000","50,000,000",
,,domain: sbs.co.kr,[D],Arts & Entertainment > TV & Video > TV Shows & Programs > TV Dramas > TV Soap Operas,Yes,No,No,No,No,No,No,100,12.5%,"5,100,000","5,100,000","110,000,000",
,,domain: olleh.com,[D],Internet & Telecom > Web Services > Web Hosting & Domain Registration,No,No,No,No,No,No,No,99,12.4%,"5,100,000","5,200,000","110,000,000",
,,domain: microsoft.com,[D],Computers & Electronics > Software,Yes,Yes,70x70 130x24 ,No,No,No,No,98,11.3%,"4,600,000","4,700,000","32,000,000",
,,domain: nsmartad.com,[D],,No,No,No,No,No,No,No,100,11.2%,"4,600,000","4,600,000","10,000,000",
,,domain: seoul.co.kr,[D],News > Newspapers,Yes,Yes,120x600 200x200 250x250 320x50 ,No,No,120x600 200x200 250x250 ,200x200 ,100,10.2%,"4,200,000","4,200,000","26,000,000",
,,domain: edaily.co.kr,[D],News,Yes,Yes,120x600 ,No,No,120x600 ,120x600 ,98,10.2%,"4,200,000","4,300,000","28,000,000",
,,domain: nexon.com,[D],Games > Computer & Video Games,Yes,No,No,No,No,No,No,100,10.1%,"4,200,000","4,200,000","340,000,000",
,,domain: kbstar.com,[D],Computers & Electronics,Yes,No,No,No,No,No,No,98,10.1%,"4,100,000","4,300,000","80,000,000",
,,domain: cafe24.com,[D],Internet & Telecom > Web Services > Web Hosting & Domain Registration,Yes,Yes,No,No,No,No,No,100,9.4%,"3,900,000","3,900,000","74,000,000",
,,domain: fnnews.com,[D],News > Business News,Yes,Yes,120x600 160x600 250x250 468x60 728x90 ,No,No,120x600 160x600 250x250 468x60 728x90 ,120x600 160x600 250x250 468x60 728x90 ,100,9.4%,"3,900,000","3,900,000","12,000,000",
,,domain: pandora.tv,[D],Arts & Entertainment,Yes,Yes,200x200 300x250 450x50 468x60 480x70 728x90 ,No,No,200x200 300x250 468x60 ,No,100,9.3%,"3,800,000","3,800,000","67,000,000",
,,domain: windows.com,[D],Computers & Electronics > Software > Operating Systems > Windows OS,Yes,Yes,No,No,No,No,No,100,9.3%,"3,800,000","3,800,000","12,000,000",
,,domain: hangame.com,[D],Games > Online Games,Yes,No,Yes,No,No,No,No,98,9.2%,"3,800,000","3,800,000","310,000,000",
,,domain: kbs.co.kr,[D],Arts & Entertainment > TV & Video,Yes,No,Yes,No,No,No,No,100,8.6%,"3,500,000","3,500,000","130,000,000",
,,domain: heraldm.com,[D],News > Business News,Yes,Yes,120x600 ,No,No,120x600 ,No,100,8.5%,"3,500,000","3,500,000","13,000,000",
,,domain: groupon.kr,[D],Sports > Winter Sports,No,No,No,No,No,No,No,100,8.5%,"3,500,000","3,500,000","50,000,000",
,,domain: joins.com,[D],People & Society,Yes,Yes,120x600 200x200 300x250 ,No,No,120x600 200x200 300x250 ,120x600 200x200 300x250 ,99,8.4%,"3,400,000","3,500,000","80,000,000",
,,domain: khan.co.kr,[D],Arts & Entertainment > Movies,Yes,Yes,200x200 320x50 468x60 ,No,No,200x200 468x60 ,No,99,8.4%,"3,400,000","3,500,000","46,000,000",
,,domain: nonghyup.com,[D],Finance > Banking,No,No,No,No,No,No,No,100,7.8%,"3,200,000","3,200,000","60,000,000",
,,domain: pmang.com,[D],Games > Online Games,Yes,Yes,450x50 468x60 480x70 ,No,No,No,No,100,7.8%,"3,200,000","3,200,000","330,000,000",
,,domain: ytn.co.kr,[D],Arts & Entertainment > TV & Video,Yes,No,No,No,No,No,No,100,7.8%,"3,200,000","3,200,000","19,000,000",
,,domain: sportsseoul.com,[D],Sports > Team Sports > Baseball,Yes,No,No,No,No,No,No,100,7.8%,"3,200,000","3,200,000","81,000,000",
,,domain: lotte.com,[D],Shopping > Mass Merchants & Department Stores,No,No,No,No,No,No,No,100,7.7%,"3,200,000","3,200,000","170,000,000",
,,domain: segye.com,[D],News,Yes,Yes,200x200 320x50 ,No,No,200x200 ,No,99,7.7%,"3,200,000","3,200,000","13,000,000",
,,domain: cjmall.com,[D],Shopping,No,No,No,No,No,No,No,98,7.7%,"3,200,000","3,200,000","130,000,000",
,,domain: bonus365.co.kr,[D],,No,No,No,No,No,No,No,100,7.7%,"3,100,000","3,200,000","14,000,000",
,,domain: gsshop.com,[D],Shopping,Yes,No,Yes,No,No,No,No,99,7.6%,"3,100,000","3,200,000","140,000,000",
,,domain: nocutnews.co.kr,[D],News > Newspapers,Yes,Yes,468x60 ,No,No,468x60 ,468x60 ,100,7.1%,"2,900,000","2,900,000","10,000,000",
,,domain: yahoo.co.kr,[D],Internet & Telecom > Web Portals,Yes,No,No,No,No,No,No,100,7.0%,"2,900,000","2,900,000","67,000,000",
,,domain: mydaily.co.kr,[D],Sports > Team Sports > Soccer,Yes,No,No,No,No,No,No,100,7.0%,"2,900,000","2,900,000","18,000,000",
,,domain: netmarble.net,[D],Games > Online Games,Yes,No,No,No,No,No,No,100,7.0%,"2,900,000","2,900,000","260,000,000",
,,domain: gameangel.com,[D],Games > Online Games,Yes,No,No,No,No,No,No,100,7.0%,"2,900,000","2,900,000","120,000,000",
,,domain: coupang.com,[D],Computers & Electronics > Computer Hardware > Computer Peripherals,No,No,No,No,No,No,No,100,7.0%,"2,900,000","2,900,000","74,000,000",
,,domain: shinsegae.com,[D],Shopping > Mass Merchants & Department Stores,No,No,No,No,No,No,No,99,7.0%,"2,900,000","2,900,000","89,000,000",
,,domain: live.com,[D],Internet & Telecom > Search Engines,Yes,No,No,No,No,No,No,100,7.0%,"2,900,000","2,900,000","110,000,000",
,,domain: gomtv.com,[D],Arts & Entertainment > TV & Video > Online Video,Yes,Yes,No,No,No,No,No,99,7.0%,"2,900,000","2,900,000","21,000,000",
,,domain: lotteimall.com,[D],Food & Drink > Cooking & Recipes,Yes,No,No,No,No,No,No,100,6.4%,"2,600,000","2,600,000","120,000,000",
,,domain: adobe.com,[D],Computers & Electronics > Software > Multimedia Software,No,No,No,No,No,No,No,99,6.4%,"2,600,000","2,600,000","11,000,000",
,,domain: zdnet.co.kr,[D],News > Technology News,Yes,Yes,200x200 300x250 ,No,No,200x200 300x250 ,200x200 300x250 ,100,6.3%,"2,600,000","2,600,000","10,000,000",
,,domain: about.co.kr,[D],Shopping > Shopping Portals & Search Engines,Yes,No,No,No,No,No,No,99,6.3%,"2,600,000","2,600,000","31,000,000",
,,domain: wikipedia.org,[D],Reference > General Reference > Dictionaries & Encyclopedias,No,No,No,No,No,No,No,100,5.9%,"2,400,000","2,400,000","19,000,000",
,,domain: wooribank.com,[D],Finance > Banking,No,No,No,No,No,No,No,99,5.8%,"2,400,000","2,400,000","42,000,000",
,,domain: emforce.co.kr,[D],,No,No,No,No,No,No,No,100,5.8%,"2,400,000","2,400,000","4,200,000",
,,domain: siren24.com,[D],Finance > Credit & Lending,No,No,No,No,No,No,No,100,5.8%,"2,400,000","2,400,000","19,000,000",
,,domain: shinhan.com,[D],Finance > Banking,No,No,No,No,No,No,No,100,5.8%,"2,400,000","2,400,000","81,000,000",
,,domain: blogspot.com,[D],Online Communities > Blogging Resources & Services,Yes,Yes,11x60 14x90 88x31 95x95 120x60 120x90 120x240 120x600 125x125 160x600 200x200 234x60 250x250 300x250 320x50 336x280 450x50 468x60 480x70 728x90 ,No,No,120x600 160x600 200x200 250x250 300x250 320x50 336x280 468x60 728x90 ,120x600 160x600 200x200 250x250 300x250 320x50 336x280 468x60 728x90 ,99,5.8%,"2,400,000","2,400,000","34,000,000",
,,domain: tvreport.co.kr,[D],Arts & Entertainment > Celebrities & Entertainment News,Yes,Yes,250x250 ,No,No,250x250 ,250x250 ,99,5.7%,"2,300,000","2,400,000","8,300,000",
,,domain: hani.co.kr,[D],News > Newspapers,Yes,Yes,200x200 ,No,No,200x200 ,No,100,5.3%,"2,200,000","2,200,000","21,000,000",
,,domain: newsis.com,[D],News > Newspapers,No,No,No,No,No,No,No,100,5.3%,"2,200,000","2,200,000","9,900,000",
,,domain: sharebox.co.kr,[D],Online Communities > File Sharing & Hosting,Yes,No,No,No,No,No,No,100,5.3%,"2,200,000","2,200,000","66,000,000",
,,domain: dcinside.com,[D],Online Communities,Yes,Yes,160x600 728x90 ,No,No,160x600 728x90 ,No,100,5.3%,"2,200,000","2,200,000","130,000,000",
,,domain: kukinews.com,[D],News > Newspapers,Yes,No,Yes,No,No,No,No,100,5.3%,"2,200,000","2,200,000","9,800,000",
,,domain: vop.co.kr,[D],News > Newspapers,Yes,Yes,120x600 250x250 320x50 ,No,No,120x600 250x250 ,120x600 250x250 ,100,5.2%,"2,200,000","2,200,000","8,200,000",
,,domain: dt.co.kr,[D],News > Business News,Yes,Yes,120x600 250x250 ,No,No,120x600 250x250 ,120x600 250x250 ,99,5.2%,"2,100,000","2,200,000","18,000,000",
,,domain: hmall.com,[D],Autos & Vehicles > Vehicle Parts & Accessories,No,No,No,No,No,No,No,98,5.2%,"2,100,000","2,200,000","130,000,000",
,,domain: shinhancard.com,[D],Books & Literature > Children's Literature,No,No,No,No,No,No,No,100,5.2%,"2,100,000","2,100,000","23,000,000",
,,domain: ohmynews.com,[D],News > Newspapers,Yes,Yes,160x600 250x250 300x250 336x280 468x60 ,No,No,160x600 250x250 300x250 336x280 468x60 ,160x600 250x250 300x250 336x280 468x60 ,100,4.8%,"2,000,000","2,000,000","17,000,000",
,,domain: tomfile.com,[D],Online Communities > Blogging Resources & Services,No,No,No,No,No,No,No,100,4.8%,"2,000,000","2,000,000","56,000,000",
