Site Name,Category,Composition Index,Audience Reach,Audience Unique Users,Country Unique Users,Country Page Views,GCN Text,GCN Images,GCN Videos,GCN Gadgets,GCN Impressions/Day
live.com,/Entertainment/Celebrities /Internet/Web Services/Email & Messaging,100,47.5,6200000,6200000,1300000000,No,,,,undefined
hyves.nl,/Online Communities/Social Networks /Photo & Video/Photo & Video Sharing,100,39.1,5100000,5100000,3300000000,Yes,450x50 468x60 728x90,,728x90,20M - 50M
msn.com,/Internet/Web Portals /News & Current Events,92,34.9,4600000,5000000,310000000,No,,,, --
marktplaats.nl,/Local/Classifieds /Shopping/Auctions,100,29.2,3800000,3800000,160000000,No,,,, --
wikipedia.org,/Reference/Dictionaries & Encyclopedias /Health/Health Conditions/Injury,100,26.8,3500000,3500000,130000000,No,,,, --
microsoft.com,/Computers & Electronics/Software/Operating Systems,100,26.7,3500000,3500000,120000000,No,,,, --
startpagina.nl,/Internet/Web Portals,100,19.9,2600000,2600000,230000000,No,,,, --
nu.nl,/News & Current Events,100,18.1,2400000,2400000,330000000,No,,,, --
postbank.nl,/Finance & Insurance/Banking & Personal Finance /Finance & Insurance/Investing,100,17.9,2300000,2300000,260000000,No,,,, --
hyves.org,/Online Communities/Social Networks,100,16.5,2200000,2200000,81000000,No,,,, --
rabobank.nl,/Finance & Insurance/Banking & Personal Finance,92,15.2,2000000,2200000,230000000,No,,,, --
yahoo.com,/Internet/Web Portals /Internet/Web Services/Search Engines,100,13.8,1800000,1800000,230000000,No,,,, --
telegraaf.nl,/News & Current Events/Newspapers,92,13.7,1800000,2000000,210000000,Yes,,,,5M - 10M
bol.com,/Shopping /Arts & Humanities/Books & Literature,100,13.6,1800000,1800000,97000000,No,,,, --
detelefoongids.nl,/Travel/Hotels & Accommodations /Shopping,100,13.6,1800000,1800000,31000000,No,,,, --
hotmail.com,/Internet/Web Services/Email & Messaging,100,12.4,1600000,1600000,34000000,No,,,, --
rtl.nl,/Entertainment/TV/TV Networks /News & Current Events/News Networks,100,11.2,1500000,1500000,45000000,No,,,, --
web-log.nl,/Online Communities/Blogging Resources & Services /Internet/Web Hosting & Domain Registration,100,10.3,1300000,1300000,26000000,No,,,, --
abnamro.nl,/Finance & Insurance/Banking & Personal Finance,92,10.2,1300000,1500000,230000000,No,,,, --
mozilla.com,/Computers & Electronics/Software/Internet Software/Internet Clients & Browsers,100,10.2,1300000,1300000,5600000,No,,,, --
nos.nl,/Entertainment/Music/Dance & Electronica /News & Current Events,100,10.1,1300000,1300000,49000000,No,,,, --
ask.com,/Entertainment/Comics & Animation/Cartoons /Internet /Internet/Web Services/Search Engines,100,10.1,1300000,1300000,19000000,No,,,,undefined
omroep.nl,/Entertainment/TV/TV Networks /Reference/Online Directories /News & Current Events,100,10.1,1300000,1300000,28000000,No,,,, --
anwb.nl,/Reference/Maps & Geography /Travel /Automotive/Auto Insurance,100,9.2,1200000,1200000,37000000,Yes,,,,100K - 500K
adobe.com,/Computers & Electronics/Software/Audio & Multimedia /Computers & Electronics/Software/Graphics & Publishing,100,9.1,1200000,1200000,16000000,No,,,, --
facebook.com,/Online Communities/Social Networks /Games/Video Games/Online Games,100,8.5,1100000,1100000,210000000,Yes,120x600 160x600 200x200 250x250 300x250 336x280 450x50 468x60 728x90,,120x600 160x600 200x200 250x250 300x250 336x280 468x60 728x90,100M+
sitestat.com,/Lifestyles/Activism & Social Issues/Environmental Issues /Local/Regional Content/Western Europe /Society/Education/Colleges & Universities,100,8.4,1100000,1100000,9900000,No,,,, --
ns.nl,/Travel/Bus & Rail /Local/Traffic & Public Transit,100,7.7,1000000,1000000,19000000,No,,,, --
windows.com,/Computers & Electronics/Enterprise Technology /Computers & Electronics/Programming,100,7.7,1000000,1000000,11000000,No,,,, --
buienradar.nl,/Local/Weather,100,7.7,1000000,1000000,34000000,Yes,120x600,,120x600,100K - 500K
wehkamp.nl,/Shopping/Apparel /Home & Garden/Home Furnishings,100,7.7,1000000,1000000,87000000,No,,,, --
msn.nl,/Internet/Web Portals /News & Current Events /Entertainment,100,7.7,1000000,1000000,25000000,No,,,, --
funda.nl,/Real Estate/Real Estate Agencies /Real Estate/Rental Listings & Referrals,100,7.6,1000000,1000000,190000000,No,,,, --
spele.nl,/Games/Video Games/Online Games,100,7.6,1000000,1000000,120000000,No,,,, --
wordpress.com,/Online Communities/Blogging Resources & Services /Games/Video Games,100,7.6,1000000,1000000,13000000,Yes,300x250 336x280 450x50 468x60 728x90,,300x250 336x280 468x60 728x90,100K - 500K
