Site Name,Category,Composition Index,Audience Reach,Audience Unique Users,Country Unique Users,Country Page Views,GCN Text,GCN Images,GCN Videos,GCN Gadgets,GCN Impressions/Day
facebook.com,/Online Communities/Social Networks /Games/Video Games/Online Games,100,56.7,1200000,1200000,720000000,Yes,120x600 160x600 200x200 250x250 300x250 336x280 450x50 468x60 728x90,,120x600 160x600 200x200 250x250 300x250 336x280 468x60 728x90,100M+
tportal.hr,/Internet/Web Portals /News & Current Events /News & Current Events/Business News /News & Current Events/Local News /News & Current Events/Politics /Entertainment /Entertainment/Celebrities /Entertainment/Movies /Entertainment/Music /Lifestyles/Men's Interests /Lifestyles/Women's Interests /Sports /Sports/Basketball /Sports/Soccer /Sports/Olympics & International Competitions,100,39.1,840000,840000,38000000,Yes,,,,500K - 1M
wikipedia.org,/Reference/Dictionaries & Encyclopedias /Health/Health Conditions/Injury,100,38.9,840000,840000,16000000,No,,,, --
www.net.hr,/Internet/Web Portals /News & Current Events /News & Current Events/Business News /News & Current Events/Politics /News & Current Events/Politics/Elections & Campaigns /Entertainment/Celebrities /Entertainment/Clubs & Nightlife /Entertainment/Fashion & Modeling /Lifestyles/Men's Interests /Lifestyles/Women's Interests /Sports /Sports/Basketball /Sports/Soccer /Business,110,38.5,830000,760000,61000000,Yes,728x90,,728x90,1M - 2M
forum.hr,/Online Communities/Forum & Chat Providers,100,35,760000,760000,23000000,Yes,120x600 728x90,,120x600 728x90,100K - 500K
index.hr,/News & Current Events /Local/Regional Content/Central & Eastern Europe /News & Current Events/Business News /News & Current Events/Politics /News & Current Events/Politics/Elections & Campaigns /Entertainment/Celebrities /Sports/Soccer /Lifestyles/Men's Interests /Lifestyles/Women's Interests /Sports /Entertainment/Clubs & Nightlife /Sports/Basketball,100,34.7,750000,750000,61000000,Yes,,,,500K - 1M
24sata.hr,/News & Current Events/Magazines /Internet/Web Portals,100,28.8,620000,620000,67000000,Yes,450x50,,,1K - 10K
yahoo.com,/Internet/Web Portals /Internet/Web Services/Search Engines,100,26.6,570000,570000,38000000,No,,,, --
live.com,/Entertainment/Celebrities /Internet/Web Services/Email & Messaging,100,26.6,570000,570000,45000000,No,,,,undefined
microsoft.com,/Computers & Electronics/Software/Operating Systems,100,26.4,570000,570000,8200000,No,,,, --
blog.hr,/Online Communities/Blogging Resources & Services,100,26.1,560000,560000,9000000,No,,,, --
naslov.hr,/Games,100,21.9,470000,470000,1900000,Yes,300x250 468x60 728x90,,300x250 468x60 728x90,10K - 100K
vecernji.hr,/News & Current Events /Local/Regional Content/Central & Eastern Europe,100,21.8,470000,470000,19000000,Yes,120x600 160x600 250x250 468x60,,120x600 160x600 250x250 468x60,100K - 500K
msn.com,/Internet/Web Portals /News & Current Events,100,21.5,460000,460000,11000000,No,,,, --
njuskalo.hr,/Local/Classifieds /Real Estate /Real Estate/Rental Listings & Referrals /Automotive /Automotive/Vehicle Shopping /Computers & Electronics/Hardware/Laptops /Computers & Electronics /Telecommunications/Mobile & Wireless/Mobile Phones /Computers & Electronics/Hardware/Desktops /Photo & Video/Photo & Video Equipment/Cameras & Camcorders,100,19.9,430000,430000,23000000,Yes,160x600 300x250,,160x600 300x250,1M - 2M
dnevnik.hr,/News & Current Events /Local/Regional Content/Central & Eastern Europe /Internet/Web Portals,100,19.9,430000,430000,13000000,No,,,, --
jutarnji.hr,/News & Current Events /News & Current Events/Business News /News & Current Events/Local News /News & Current Events/Politics /Entertainment/Celebrities /Entertainment/Clubs & Nightlife /Lifestyles/Men's Interests /Lifestyles/Women's Interests /Automotive /Sports /Sports/Basketball /Sports/Soccer,100,19.7,430000,430000,13000000,Yes,468x60,,468x60,100K - 500K
imageshack.us,/Internet/File Sharing & Hosting,100,18,390000,390000,2600000,Yes,728x90,,728x90,1M - 2M
bloger.hr,/Online Communities/Blogging Resources & Services /Local/Regional Content/Central & Eastern Europe,100,18,390000,390000,6800000,Yes,120x600 160x600 200x200 300x250 336x280 468x60 728x90,,120x600 160x600 200x200 300x250 336x280 468x60 728x90,10K - 100K
t-com.hr,/Internet/Web Portals /Telecommunications,100,17.9,390000,390000,5000000,No,,,, --
mozilla.com,/Computers & Electronics/Software/Internet Software/Internet Clients & Browsers,100,16.2,350000,350000,1000000,No,,,, --
javno.com,/Internet/Web Portals /Local/Regional Content/Central & Eastern Europe,100,16.1,350000,350000,5600000,Yes,300x250 468x60 728x90,,300x250 468x60 728x90,100K - 500K
freemail.net.hr,/Telecommunications/Service Providers,100,16,350000,350000,24000000,No,,,, --
vip.hr,/Telecommunications/Service Providers,100,13.5,290000,290000,10000000,No,,,, --
poslovniforum.hr,/Society/Legal,100,13.5,290000,290000,1200000,No,,,, --
