Site Name,Category,Composition Index,Audience Reach,Audience Unique Users,Country Unique Users,Country Page Views,GCN Text,GCN Images,GCN Videos,GCN Gadgets,GCN Impressions/Day
yahoo.com,/Internet/Web Portals /Internet/Web Services/Search Engines,100,91.1,9100000,9100000,1900000000,No,,,, --
friendster.com,/Online Communities/Social Networks,100,66.9,6700000,6700000,4800000000,Yes,160x600 300x250 336x280 450x50 468x60 728x90,,160x600 300x250 336x280 468x60 728x90,100M+
wikipedia.org,/Reference/Dictionaries & Encyclopedias /Health/Health Conditions/Injury,110,42.4,4200000,3900000,90000000,No,,,, --
multiply.com,/Online Communities/Blogging Resources & Services /Photo & Video/Photo & Video Sharing /Online Communities,100,29,2900000,2900000,380000000,Yes,120x600 160x600 300x250 728x90,,120x600 160x600 300x250 728x90,500K - 1M
facebook.com,/Online Communities/Social Networks /Games/Video Games/Online Games,100,26.2,2600000,2600000,340000000,Yes,120x600 160x600 200x200 250x250 300x250 336x280 450x50 468x60 728x90,,120x600 160x600 200x200 250x250 300x250 336x280 468x60 728x90,100M+
microsoft.com,/Computers & Electronics/Software/Operating Systems,100,21.7,2200000,2200000,31000000,No,,,, --
photobucket.com,/Photo & Video/Photo & Video Sharing /Online Communities,100,19.4,1900000,1900000,74000000,Yes,728x90,,728x90,100K - 500K
mozilla.com,/Computers & Electronics/Software/Internet Software/Internet Clients & Browsers,100,17.7,1800000,1800000,5600000,No,,,, --
msn.com,/Internet/Web Portals /News & Current Events,100,17.6,1800000,1800000,34000000,No,,,, --
imeem.com,/Entertainment/Multimedia Content/Video Clips & Movie Downloads /Entertainment/Music/Music Streams & Downloads /Online Communities/Social Networks,100,17.6,1800000,1800000,89000000,Yes,300x250 728x90,,300x250 728x90,5M - 10M
about.com,/Reference/How-To & Expert Content /Internet/Web Portals,100,16.2,1600000,1600000,12000000,Yes,300x250 728x90,,300x250 728x90,20M - 50M
sulit.com.ph,/Local/Regional Content/Southeast Asia/Philippines /Local/Classifieds /Lifestyles/Ethnic & Identity Groups/Southeast Asians & Pacific Islanders,100,16.2,1600000,1600000,55000000,Yes,336x280 468x60 728x90,,336x280 468x60 728x90,500K - 1M
wordpress.com,/Online Communities/Blogging Resources & Services /Games/Video Games,100,16.1,1600000,1600000,16000000,Yes,300x250 336x280 450x50 468x60 728x90,,300x250 336x280 468x60 728x90,100K - 500K
answers.com,/Reference/Dictionaries & Encyclopedias,100,14.9,1500000,1500000,8100000,No,,,,undefined
y8.com,/Games/Video Games/Online Games /Internet/Online Goodies,100,14.8,1500000,1500000,120000000,Yes,728x90,,728x90,20M - 50M
flickr.com,/Photo & Video/Photo & Video Sharing,100,14.7,1500000,1500000,34000000,No,,,, --
cpxinteractive.com,/Computers & Electronics/Software/Software Utilities /Lifestyles/Parenting & Family /Entertainment/Humor & Bizarre/Paranormal,100,14.5,1500000,1500000,6800000,Yes,300x250 728x90,,300x250 728x90,10K - 100K
live.com,/Entertainment/Celebrities /Internet/Web Services/Email & Messaging,100,12.3,1200000,1200000,49000000,No,,,,undefined
friendster-layouts.com,/Internet/Online Goodies/MySpace Codes & Graphics,100,11.9,1200000,1200000,90000000,Yes,728x90,,728x90,2M - 5M
travian.ph,/Online Communities/Forum & Chat Providers,100,11.2,1100000,1100000,24000000,No,,,, --
tagged.com,/Online Communities/Social Networks,100,11.1,1100000,1100000,140000000,Yes,160x600 300x250 336x280 450x50 468x60 728x90,,160x600 300x250 336x280 728x90,100M+
myspace.com,/Online Communities/Social Networks /Internet/Online Goodies/MySpace Codes & Graphics /Entertainment,100,11.1,1100000,1100000,55000000,Yes,120x600 250x250 300x250 468x60 728x90,,120x600 250x250 300x250 468x60 728x90,100M+
amazon.com,/Shopping,100,10.1,1000000,1000000,12000000,No,,,, --
download.com,/Computers & Electronics/Computer Security/Antivirus & Malware /Computers & Electronics/Software,100,10.1,1000000,1000000,10000000,No,,,,undefined
imdb.com,/Entertainment/Movies /Entertainment,100,10.1,1000000,1000000,17000000,No,,,, --
adobe.com,/Computers & Electronics/Software/Audio & Multimedia /Computers & Electronics/Software/Graphics & Publishing,100,9.9,990000,990000,5600000,No,,,, --
mp3-codes.com,/Entertainment/Music/Lyrics & Tabs /Entertainment/Music/Rock & Pop,100,9.2,920000,920000,23000000,No,,,, --
jobstreet.com,/Local/Jobs /Lifestyles/Ethnic & Identity Groups/Southeast Asians & Pacific Islanders,100,9.1,910000,910000,31000000,Yes,120x600 250x250 300x250,,120x600 300x250,100K - 500K
ask.com,/Entertainment/Comics & Animation/Cartoons /Internet /Internet/Web Services/Search Engines,100,9,900000,900000,14000000,Yes,450x50 468x60,,,2M - 5M
inquirer.net,/News & Current Events /Entertainment/Radio /Lifestyles/Ethnic & Identity Groups/Southeast Asians & Pacific Islanders,100,9,900000,900000,17000000,Yes,,,,500K - 1M
metrolyrics.com,/Entertainment/Music/Lyrics & Tabs,100,9,900000,900000,4700000,Yes,160x600 200x200 300x250 336x280 468x60 728x90,,160x600 300x250 336x280 468x60 728x90,2M - 5M
geocities.com,/Online Communities/Online Journals & Personal Sites,100,8.4,840000,840000,4200000,No,,,, --
windows.com,/Computers & Electronics/Enterprise Technology /Computers & Electronics/Programming,91,8.3,840000,920000,2400000,No,,,, --
perfspot.com,/Online Communities/Social Networks /Photo & Video/Professional Photo & Video Services,100,8.3,830000,830000,6800000,Yes,120x600 160x600 300x250 468x60 728x90,,120x600 160x600 300x250 468x60 728x90,2M - 5M
apple.com,/Computers & Electronics/Software/Operating Systems/Mac /Computers & Electronics,100,7.7,770000,770000,5100000,No,,,, --
nba.com,/Sports/Basketball,100,7.7,770000,770000,25000000,No,,,,undefined
yieldmanager.com,/Business/Advertising & Marketing /Internet/Web Services/Affiliate Programs,100,7.6,760000,760000,2600000,No,,,, --
imageshack.us,/Internet/File Sharing & Hosting,100,7.6,760000,760000,4200000,Yes,728x90,,728x90,1M - 2M
playlist.com,/Entertainment/Music/Music Streams & Downloads /Computers & Electronics/Software/Audio & Multimedia /Internet/Online Goodies/MySpace Codes & Graphics,110,7.5,750000,680000,31000000,No,,,,undefined
casalemedia.com,/Business/Advertising & Marketing/Marketing Services /Internet/Web Services,100,7.5,750000,750000,1600000,No,,,, --
scribd.com,/Reference/Dictionaries & Encyclopedias /Computers & Electronics/Software/Graphics & Publishing /Internet/File Sharing & Hosting,100,7.5,750000,750000,4200000,Yes,300x250 336x280 468x60 728x90,,300x250 336x280 468x60 728x90,2M - 5M
rapidshare.com,/Internet/File Sharing & Hosting,100,7,700000,700000,14000000,No,,,, --
zwani.com,/Internet/Online Goodies/MySpace Codes & Graphics /Shopping/Flowers Gifts & Greetings/Cards & Greetings,100,6.9,690000,690000,8300000,Yes,300x250 728x90,,300x250 728x90,1M - 2M
onemanga.com,/Entertainment/Comics & Animation/Anime & Manga,100,6.9,690000,690000,190000000,Yes,120x600 160x600 300x250 468x60 728x90,,120x600 160x600 300x250 468x60 728x90,100M+
xtendmedia.com,/Internet/Web Design & Development /Computers & Electronics/Programming/Scripting Languages /Computers & Electronics/Programming,110,6.8,680000,620000,3400000,No,,,, --
lyricsmode.com,/Entertainment/Music/Lyrics & Tabs,100,6.2,620000,620000,5100000,Yes,160x600 300x250 450x50 468x60 728x90,,160x600 300x250 468x60 728x90,1M - 2M
gmanews.tv,/News & Current Events /Lifestyles/Ethnic & Identity Groups/Southeast Asians & Pacific Islanders /Entertainment/Multimedia Content/Video Clips & Movie Downloads,100,6.2,620000,620000,11000000,Yes,120x600 468x60 728x90,,120x600 468x60 728x90,1M - 2M
thefreedictionary.com,/Reference/Dictionaries & Encyclopedias,100,5.7,570000,570000,2400000,Yes,300x250,,,2M - 5M
slide.com,/Internet/Online Goodies/MySpace Codes & Graphics /Photo & Video/Photo & Video Sharing /Internet/Online Goodies/Skins Themes & Screensavers,100,5.7,570000,570000,5700000,Yes,120x600 200x200 450x50 468x60 728x90,,120x600 468x60 728x90,100K - 500K
megavideo.com,/Entertainment/Dancing,100,5.7,570000,570000,11000000,No,,,, --
adsrevenue.net,/Entertainment/Humor & Bizarre/Humor /Telecommunications/Mobile & Wireless/Mobile Phones,100,5.7,570000,570000,4200000,No,,,, --
clicksor.com,/Internet/Web Services/Affiliate Programs,100,5.6,570000,570000,3500000,No,,,,undefined
mininova.org,/Internet/File Sharing & Hosting,100,5.6,560000,560000,19000000,No,,,, --
aol.com,/Internet/Web Portals /Internet/Web Services/Email & Messaging,100,5.6,560000,560000,6100000,No,,,, --
reference.com,/Reference/Dictionaries & Encyclopedias,100,5.6,560000,560000,5100000,No,,,, --
metacafe.com,/Entertainment/Multimedia Content/Video Clips & Movie Downloads /Photo & Video/Photo & Video Sharing /Online Communities,100,5.6,560000,560000,9000000,Yes,300x250 728x90,,300x250 728x90,10M - 20M
cebupacificair.com,/Travel/Air Travel /Local/Regional Content/Southeast Asia/Philippines,100,5.2,520000,520000,13000000,No,,,, --
go.com,/Internet/Web Portals /Sports,100,5.2,520000,520000,13000000,No,,,,undefined
ebay.com,/Shopping/Auctions,110,5.2,520000,470000,18000000,No,,,, --
tripod.com,/Internet/Web Hosting & Domain Registration /Internet/Web Design & Development /Photo & Video/Photo & Video Sharing /Online Communities/Blogging Resources & Services,100,5.2,520000,520000,2000000,No,,,, --
deviantart.com,/Arts & Humanities/Visual Arts /Photo & Video/Photo & Video Sharing /Online Communities/Online Journals & Personal Sites,100,5.2,520000,520000,26000000,Yes,160x600 300x250 728x90,,160x600 300x250 728x90,10M - 20M
ebay.ph,/Shopping/Auctions /Shopping/Shopping Portals & Search Engines,100,5.2,520000,520000,49000000,No,,,, --
hi5.com,/Online Communities/Social Networks,100,5.1,510000,510000,16000000,Yes,120x600 160x600 300x250 450x50 468x60 728x90,,120x600 160x600 300x250 468x60 728x90,100M+
tribalfusion.com,/Business/Advertising & Marketing,110,5.1,510000,460000,1100000,No,,,, --
cnn.com,/News & Current Events /Entertainment/TV/TV Networks,110,5.1,510000,460000,8300000,Yes,,,,20M - 50M
friendster-layouts.me,/Internet/Online Goodies/MySpace Codes & Graphics,100,5.1,510000,510000,34000000,Yes,250x250 468x60 728x90,,250x250 468x60 728x90,10M - 20M
fastclick.net,/Business/Advertising & Marketing /Internet/Search Engine Optimization & Marketing,100,5.1,510000,510000,1200000,No,,,, --
ehow.com,/Reference/How-To & Expert Content,100,4.7,470000,470000,1800000,Yes,160x600 300x250 336x280,,,5M - 10M
wikimedia.org,/Reference/Dictionaries & Encyclopedias /Finance & Insurance/Banking & Personal Finance,100,4.7,470000,470000,1500000,No,,,, --
tracking101.com,/Shopping /Internet/Online Goodies/MySpace Codes & Graphics /Internet,100,4.7,470000,470000,700000,No,,,, --
videokeman.com,/Entertainment/Music/Lyrics & Tabs /Entertainment/Music/Alternative-Punk-Metal /Internet,100,4.7,470000,470000,8900000,No,,,, --
ning.com,/Online Communities/Social Networks /Lifestyles/Clubs & Organizations,100,4.7,470000,470000,26000000,No,,,, --
mynicespace.com,/Internet/Online Goodies/MySpace Codes & Graphics,100,4.6,460000,460000,18000000,Yes,160x600 300x250 728x90,,160x600 300x250 728x90,2M - 5M
paypopup.com,/Internet/Web Services/Affiliate Programs /Business/Advertising & Marketing /Computers & Electronics/Programming,100,4.6,460000,460000,4600000,No,,,, --
philstar.com,/Lifestyles/Ethnic & Identity Groups/Southeast Asians & Pacific Islanders /News & Current Events /Local/Regional Content/Southeast Asia/Philippines,100,4.6,460000,460000,11000000,Yes,160x600 468x60,,160x600 468x60,10K - 100K
levelupgames.ph,/Games/Video Games/Online Games /Games/Roleplaying Games,100,4.6,460000,460000,23000000,Yes,,,,10K - 100K
