Publisher,AdWords Posting URL,Ad Planner Name,Type,Category,Has Advertising,Text,Image,Audio,Video,Rich Media,Expandable,Comp Index,Audience Reach,Audience UV (users),Region UV (users),Region PV,
,,domain: shopmania.ro,[D],Computers & Electronics > Consumer Electronics,Yes,Yes,160x600 300x250 728x90 ,No,No,160x600 300x250 728x90 ,No,100,12.4%,"1,000,000","1,000,000","6,200,000",
,,domain: gsp.ro,[D],Sports,Yes,No,160x600 300x250 300x600 720x300 728x90 ,No,No,No,No,100,12.4%,"1,000,000","1,000,000","21,000,000",
,,domain: stirileprotv.ro,[D],News,Yes,No,120x600 300x250 320x60 728x90 1000x120 1250x120 ,No,No,No,No,99,12.3%,"1,000,000","1,000,000","10,000,000",
,,domain: click.ro,[D],,Yes,No,No,No,No,No,No,100,12.3%,"1,000,000","1,000,000","28,000,000",
,,domain: a1.ro,[D],Arts & Entertainment > TV & Video,Yes,Yes,300x250 468x60 ,No,No,300x250 468x60 ,300x250 468x60 ,100,12.3%,"1,000,000","1,000,000","10,000,000",
,,domain: acasa.ro,[D],Arts & Entertainment > TV & Video,Yes,Yes,160x600 200x200 250x250 300x250 336x280 468x60 728x90 ,No,No,160x600 200x200 250x250 300x250 336x280 468x60 728x90 ,160x600 300x250 468x60 ,98,12.3%,"1,000,000","1,000,000","6,200,000",
,,domain: kappa.ro,[D],News > Weather,Yes,Yes,160x600 200x200 336x280 728x90 ,No,No,160x600 200x200 336x280 728x90 ,160x600 200x200 336x280 728x90 ,100,11.5%,"930,000","930,000","5,600,000",
,,domain: jocurile.us,[D],Games > Online Games,Yes,Yes,120x600 125x125 234x60 250x250 300x100 300x600 468x60 728x90 ,No,No,No,No,100,11.4%,"930,000","930,000","19,000,000",
,,domain: bestjobs.ro,[D],Jobs & Education > Jobs,Yes,No,No,No,No,No,No,100,11.4%,"920,000","920,000","28,000,000",
,,domain: sport.ro,[D],Sports > Team Sports > Soccer,Yes,No,630x90 ,No,No,No,No,100,11.4%,"920,000","920,000","31,000,000",
,,domain: cinemagia.ro,[D],Arts & Entertainment > Movies,Yes,Yes,300x250 300x600 728x90 ,No,No,No,No,100,11.4%,"920,000","920,000","15,000,000",
,,domain: eva.ro,[D],Beauty & Fitness > Fashion & Style,Yes,Yes,300x250 300x600 728x90 ,No,No,No,No,100,11.4%,"920,000","920,000","8,300,000",
,,domain: hotnews.ro,[D],News,Yes,Yes,126x160 160x600 300x250 468x100 468x130 468x150 728x90 ,No,No,No,No,100,11.3%,"920,000","920,000","10,000,000",
,,domain: aaz.ro,[D],Autos & Vehicles,Yes,Yes,336x280 468x60 728x90 ,No,No,No,No,100,10.4%,"840,000","840,000","8,300,000",
,,domain: emag.ro,[D],Computers & Electronics > Computer Hardware > Laptops & Notebooks,Yes,No,Yes,No,No,No,No,100,10.4%,"840,000","840,000","20,000,000",
,,domain: creativemonkeyz.com,[D],Arts & Entertainment > TV & Video > TV Shows & Programs > TV Dramas,Yes,No,Yes,No,No,No,No,100,10.3%,"840,000","840,000","13,000,000",
,,domain: prosport.ro,[D],News > Newspapers,Yes,No,No,No,No,No,No,100,10.3%,"840,000","840,000","28,000,000",
,,domain: desprecopii.com,[D],,Yes,Yes,160x600 300x100 300x250 728x90 ,No,No,No,No,100,10.2%,"830,000","830,000","6,700,000",
,,domain: partypoker.com,[D],,Yes,No,No,No,No,No,No,99,10.2%,"830,000","830,000","1,800,000",
,,domain: evz.ro,[D],News,Yes,Yes,No,No,No,No,No,100,10.2%,"830,000","830,000","11,000,000",
,,domain: apropo.ro,[D],Games > Online Games,Yes,No,Yes,No,No,No,No,97,10.2%,"820,000","840,000","5,500,000",
,,domain: orange.ro,[D],Business & Industrial > Hospitality Industry > Event Planning,Yes,No,Yes,No,No,No,No,98,10.1%,"820,000","830,000","25,000,000",
,,domain: camzap.com,[D],Arts & Entertainment > Online Media > Webcams & Virtual Tours,No,No,No,No,No,No,No,100,9.4%,"760,000","760,000","2,900,000",
,,domain: netlog.com,[D],Online Communities > Social Networks,Yes,Yes,160x600 300x250 728x90 ,No,No,160x600 300x250 728x90 ,160x600 300x250 728x90 ,100,9.4%,"760,000","760,000","55,000,000",
,,domain: autovit.ro,[D],Autos & Vehicles,Yes,No,Yes,No,No,No,No,100,9.4%,"760,000","760,000","96,000,000",
,,domain: peteava.ro,[D],Arts & Entertainment > Movies,Yes,Yes,160x600 300x250 468x60 728x90 ,No,No,160x600 300x250 468x60 728x90 ,160x600 300x250 468x60 728x90 ,100,9.4%,"760,000","760,000","12,000,000",
,,domain: romedic.ro,[D],Health,Yes,Yes,No,No,No,No,No,99,9.3%,"760,000","770,000","4,200,000",
,,domain: vitanclub.net,[D],Arts & Entertainment > Movies,Yes,No,No,No,No,No,No,100,9.3%,"760,000","760,000","12,000,000",
,,domain: antena3.ro,[D],Arts & Entertainment > TV & Video,Yes,No,160x600 468x60 ,No,No,No,No,100,9.3%,"750,000","760,000","15,000,000",
,,domain: windows.com,[D],Computers & Electronics > Software > Operating Systems > Windows OS,Yes,Yes,No,No,No,No,No,100,9.3%,"750,000","750,000","2,600,000",
,,domain: fundeal.ro,[D],Games,No,No,No,No,No,No,No,98,9.3%,"750,000","760,000","2,900,000",
,,domain: olx.ro,[D],Pets & Animals > Pets,Yes,Yes,728x90 ,No,No,728x90 ,No,99,9.2%,"750,000","760,000","6,100,000",
,,domain: fisierulmeu.ro,[D],Games,Yes,No,No,No,No,No,No,98,9.2%,"750,000","760,000","9,000,000",
,,domain: 1001jocuri.com,[D],Games > Online Games,Yes,Yes,120x600 300x250 728x90 ,No,No,120x600 300x250 728x90 ,No,100,8.6%,"700,000","700,000","15,000,000",
,,domain: ejocuri.ro,[D],Games > Online Games,Yes,Yes,160x600 300x250 728x90 930x120 ,No,No,160x600 300x250 728x90 ,No,100,8.6%,"700,000","700,000","15,000,000",
