Site Name,Category,Composition Index,Audience Reach,Audience Unique Users,Country Unique Users,Country Page Views,GCN Text,GCN Images,GCN Videos,GCN Gadgets,GCN Impressions/Day
nasza-klasa.pl,/Online Communities/Social Networks,100,62.6,11000000,11000000,14000000000,Yes,160x600 300x250 468x60 728x90,,160x600 300x250 468x60 728x90,100M+
onet.pl,/Internet/Web Portals,100,61.5,11000000,11000000,3400000000,Yes,160x600 300x250 450x50 728x90,,160x600 300x250 728x90,100K - 500K
allegro.pl,/Shopping/Auctions,100,56.6,9900000,9900000,4800000000,No,,,, --
wp.pl,/Internet/Web Portals,100,56.3,9900000,9900000,2100000000,Yes,300x250 468x60 728x90,,300x250 468x60 728x90,100K - 500K
wikipedia.org,/Reference/Dictionaries & Encyclopedias /Health/Health Conditions/Injury,100,42.9,7500000,7500000,260000000,No,,,, --
interia.pl,/Internet/Web Portals,100,42.2,7400000,7400000,870000000,No,,,, --
gazeta.pl,/News & Current Events/Newspapers /Internet/Web Portals,100,34.7,6100000,6100000,310000000,Yes,,,,2M - 5M
wrzuta.pl,/Entertainment/Multimedia Content /Internet/File Sharing & Hosting,100,26,4600000,4600000,280000000,Yes,,,,5M - 10M
o2.pl,/Internet/Web Portals,100,24,4200000,4200000,280000000,Yes,160x600 300x250 728x90,,160x600 300x250 728x90,100K - 500K
microsoft.com,/Computers & Electronics/Software/Operating Systems,100,21.9,3800000,3800000,81000000,No,,,, --
republika.pl,/Internet/Web Portals /Internet/Web Hosting & Domain Registration,100,19.6,3400000,3400000,34000000,No,,,, --
pf.pl,/Local/Classifieds /Reference/Online Directories,100,18.2,3200000,3200000,26000000,No,,,, --
otomoto.pl,/Automotive/Vehicle Shopping /Automotive/Auto Parts,100,18.1,3200000,3200000,410000000,No,,,, --
ceneo.pl,/Shopping/Consumer Affairs & Product Reviews/Price Comparisons,100,18.1,3200000,3200000,81000000,No,,,,undefined
blox.pl,/Online Communities/Blogging Resources & Services,100,16.4,2900000,2900000,28000000,Yes,120x600 160x600 200x200 336x280 468x60 728x90,,120x600 160x600 200x200 336x280 468x60 728x90,100K - 500K
money.pl,/Society /Finance & Insurance/Banking & Personal Finance /Society/Legal/Labor & Employment Law,100,16.4,2900000,2900000,56000000,No,,,, --
zumi.pl,/Reference/Maps & Geography,100,16.3,2900000,2900000,35000000,No,,,, --
sciaga.pl,/Reference,100,16.3,2900000,2900000,28000000,Yes,120x600 160x600 728x90,,120x600 160x600 728x90,500K - 1M
mozilla.com,/Computers & Electronics/Software/Internet Software/Internet Clients & Browsers,100,16.3,2800000,2800000,10000000,No,,,, --
fotosik.pl,/Photo & Video/Stock Photography,100,16.2,2800000,2800000,46000000,Yes,336x280 468x60,,336x280 468x60,100K - 500K
filmweb.pl,/Entertainment/Movies,100,15.1,2600000,2600000,88000000,No,,,, --
imageshack.us,/Internet/File Sharing & Hosting,100,14.9,2600000,2600000,34000000,Yes,728x90,,728x90,1M - 2M
gemius.pl,/Society/Social Science/Demographics /Business/Advertising & Marketing,100,14.9,2600000,2600000,42000000,No,,,, --
fotka.pl,/Online Communities/Dating & Relationships/Photo Rating Sites /Online Communities/Social Networks,100,14.9,2600000,2600000,1500000000,Yes,160x600 300x250 336x280 468x60 728x90,,160x600 300x250 336x280 468x60 728x90,10M - 20M
pkt.pl,/Reference/Business & Personal Listings /Local/Classifieds,100,14.8,2600000,2600000,17000000,No,,,, --
bloog.pl,/Beauty & Personal Care/Body Art /Health/Health Conditions /Internet/Online Goodies/Skins Themes & Screensavers,100,13.6,2400000,2400000,28000000,No,,,, --
gry.pl,/Games/Video Games/Online Games,100,13.5,2400000,2400000,370000000,Yes,300x250 728x90,,300x250 728x90,5M - 10M
dobreprogramy.pl,/Computers & Electronics/Software /Computers & Electronics/Software/Operating Systems/Windows,100,13.4,2400000,2400000,31000000,No,,,, --
rapidshare.com,/Internet/File Sharing & Hosting,100,12.5,2200000,2200000,120000000,No,,,, --
idg.pl,/Computers & Electronics /Internet,100,12.3,2200000,2200000,16000000,Yes,468x60 728x90,,468x60 728x90,100K - 500K
nokaut.pl,/Shopping/Consumer Affairs & Product Reviews/Price Comparisons,100,12.3,2200000,2200000,16000000,Yes,336x280 728x90,,336x280 728x90,100K - 500K
peb.pl,/Internet/File Sharing & Hosting /Games/Video Games /Computers & Electronics/Software /Computers & Electronics/Hardware,100,12.2,2100000,2100000,66000000,Yes,,,,500K - 1M
pudelek.pl,/Entertainment/Celebrities /Entertainment,100,12.2,2100000,2100000,170000000,No,,,, --
gratka.pl,/Local/Classifieds /Real Estate /Local/Jobs /Travel,100,12.1,2100000,2100000,140000000,Yes,120x600 160x600 728x90,,120x600 160x600 728x90,10K - 100K
tvn24.pl,/Industries/Manufacturing /Society,100,11.3,2000000,2000000,56000000,No,,,, --
orange.pl,/Telecommunications/Mobile & Wireless /Telecommunications/Service Providers,100,11.2,2000000,2000000,110000000,No,,,, --
torrenty.org,/Internet/File Sharing & Hosting,100,11.1,1900000,1900000,160000000,No,,,, --
kafeteria.pl,/Lifestyles/Women's Interests /Beauty & Personal Care,100,10.2,1800000,1800000,25000000,Yes,160x600,,160x600,500K - 1M
gadu-gadu.pl,/Internet/Web Services/Email & Messaging /Computers & Electronics/Software/Internet Software,100,10.2,1800000,1800000,17000000,Yes,728x90,,728x90,10K - 100K
windows.com,/Computers & Electronics/Enterprise Technology /Computers & Electronics/Programming,100,10.2,1800000,1800000,13000000,No,,,, --
mojageneracja.pl,/Online Communities/Social Networks /Photo & Video/Photo & Video Sharing /Games,100,10.2,1800000,1800000,32000000,No,,,, --
home.pl,/Internet/Web Hosting & Domain Registration,100,10.1,1800000,1800000,74000000,No,,,,undefined
fora.pl,/Online Communities/Forum & Chat Providers,100,10,1700000,1700000,98000000,No,,,, --
chomikuj.pl,/Internet/File Sharing & Hosting /Computers & Electronics/Software,100,9.3,1600000,1600000,73000000,Yes,160x600 250x250 468x60 728x90,,160x600 250x250 468x60 728x90,1M - 2M
ankieta-online.pl,/Local/Classifieds /Society /Games/Video Games/Cheats & Hints,100,9.3,1600000,1600000,6700000,No,,,, --
wordpress.com,/Online Communities/Blogging Resources & Services /Games/Video Games,100,9.2,1600000,1600000,11000000,Yes,300x250 336x280 450x50 468x60 728x90,,300x250 336x280 468x60 728x90,100K - 500K
onet.tv,/Internet /Lifestyles/Religion & Spirituality/Astrology & Divination,100,9.1,1600000,1600000,8100000,No,,,, --
rozklad-pkp.pl,/Local,100,8.5,1500000,1500000,38000000,No,,,, --
yahoo.com,/Internet/Web Portals /Internet/Web Services/Search Engines,100,8.5,1500000,1500000,89000000,No,,,, --
katalogi.pl,/Reference/Online Directories,110,8.5,1500000,1300000,5600000,Yes,336x280,,336x280,100K - 500K
prv.pl,/Internet/Web Hosting & Domain Registration,100,8.4,1500000,1500000,9000000,Yes,120x600 160x600 300x250 336x280 468x60 728x90,,120x600 160x600 300x250 336x280 468x60 728x90,1K - 10K
yellowpages.pl,/Local/Classifieds /Reference/Business & Personal Listings /Local/Regional Content/Central & Eastern Europe,100,8.4,1500000,1500000,9900000,Yes,120x600 200x200 300x250,,120x600 200x200 300x250,100K - 500K
krakow.pl,/Games/Video Games/Online Games,100,8.4,1500000,1500000,41000000,Yes,120x600 160x600 300x250 336x280 468x60 728x90,,120x600 160x600 300x250 336x280 468x60 728x90,10K - 100K
wp.tv,/Computers & Electronics/Software/Internet Software/Internet Clients & Browsers,100,8.4,1500000,1500000,9800000,No,,,, --
yoyo.pl,/Internet/Web Hosting & Domain Registration,100,8.4,1500000,1500000,31000000,Yes,120x600 160x600 250x250 336x280 468x60 728x90,,120x600 160x600 250x250 336x280 468x60 728x90,<1K
elektroda.pl,/Home & Garden /Industries/Agriculture & Forestry,100,8.4,1500000,1500000,21000000,No,,,, --
patrz.pl,/Entertainment/Humor & Bizarre /Internet /Entertainment/Multimedia Content,100,8.3,1500000,1500000,18000000,No,,,, --
pracuj.pl,/Local/Jobs,100,8.3,1500000,1500000,56000000,No,,,, --
