Site Name,Category,Composition Index,Audience Reach,Audience Unique Users,Country Unique Users,Country Page Views,GCN Text,GCN Images,GCN Videos,GCN Gadgets,GCN Impressions/Day
yandex.ru,/Internet/Web Services/Search Engines /Internet/Web Services/Email & Messaging,100,67.5,23000000,23000000,5300000000,No,,,, --
mail.ru,/Internet/Web Services/Email & Messaging,91,62.1,21000000,23000000,7100000000,Yes,,,,2M - 5M
vkontakte.ru,/Online Communities/Social Networks /Online Communities/Dating & Relationships /Photo & Video/Photo & Video Sharing,100,46.1,16000000,16000000,24000000000,No,,,, --
odnoklassniki.ru,/Online Communities/Dating & Relationships/Personals /Online Communities/Social Networks,100,38.7,13000000,13000000,6300000000,Yes,728x90,,728x90,100M+
rambler.ru,/Internet/Web Portals /Internet/Web Hosting & Domain Registration,100,38.4,13000000,13000000,1900000000,No,,,,undefined
narod.ru,/Online Communities/Blogging Resources & Services /Internet/Online Goodies,100,37.7,13000000,13000000,230000000,No,,,, --
wikipedia.org,/Reference/Dictionaries & Encyclopedias /Health/Health Conditions/Injury,100,29.1,10000000,10000000,210000000,No,,,, --
microsoft.com,/Computers & Electronics/Software/Operating Systems,100,23.9,8200000,8200000,130000000,No,,,, --
spb.ru,/Internet/Web Portals /Reference/Online Directories /Local/Regional Content/Russia & Caucasus,100,23.5,8100000,8100000,190000000,No,,,, --
livejournal.com,/Online Communities/Blogging Resources & Services,100,22,7600000,7600000,540000000,Yes,160x600 300x250 450x50 728x90,,160x600 300x250 728x90,1M - 2M
marketgid.com,/Reference /News & Current Events/Politics,100,21.5,7400000,7400000,140000000,No,,,, --
advmaker.ru,/Business/E-Commerce /Internet/File Sharing & Hosting,100,18,6200000,6200000,54000000,No,,,, --
depositfiles.com,/Internet/File Sharing & Hosting /Internet/Web Hosting & Domain Registration,100,17.8,6100000,6100000,98000000,No,,,, --
liveinternet.ru,/Reference/Online Directories,100,16.4,5600000,5600000,310000000,Yes,160x600 336x280,,160x600 336x280,10K - 100K
qip.ru,/Computers & Electronics/Programming /Computers & Electronics/Software,100,16.4,5600000,5600000,160000000,Yes,250x250 728x90,,250x250 728x90,100K - 500K
indexite.ru,/Games/Video Games/Online Games,100,16.3,5600000,5600000,26000000,No,,,, --
ucoz.ru,/Internet/Web Design & Development,100,16.2,5600000,5600000,190000000,No,,,, --
ya.ru,/Internet/Web Services/Search Engines,100,15,5200000,5200000,120000000,No,,,, --
1under.ru,/Business/E-Commerce,100,14.5,5000000,5000000,34000000,No,,,, --
letitbit.net,/Internet/Web Hosting & Domain Registration /Internet/Online Goodies /Business/E-Commerce,100,13.6,4700000,4700000,73000000,No,,,, --
icq.com,/Online Communities/Forum & Chat Providers,100,13.5,4700000,4700000,80000000,No,,,, --
torrents.ru,/Entertainment/Multimedia Content/Video Clips & Movie Downloads /Internet/File Sharing & Hosting,100,13.4,4600000,4600000,330000000,No,,,, --
mozilla.com,/Computers & Electronics/Software/Internet Software/Internet Clients & Browsers,100,13.4,4600000,4600000,13000000,No,,,, --
rbc.ru,/Finance & Insurance/Banking & Personal Finance /Local/Regional Content/Russia & Caucasus,100,12.4,4300000,4300000,210000000,No,,,, --
rapidshare.com,/Internet/File Sharing & Hosting,110,11.3,3900000,3500000,66000000,No,,,, --
