Publisher,AdWords Posting URL,Ad Planner Name,Type,Category,Has Advertising,Text,Image,Audio,Video,Rich Media,Expandable,Comp Index,Audience Reach,Audience UV (users),Region UV (users),Region PV,
,,domain: facebook.com,[D],Online Communities > Social Networks,Yes,Yes,53x31 70x100 90x90 97x28 120x90 120x600 125x125 132x43 150x150 160x600 200x200 234x60 250x250 254x500 300x250 300x300 336x280 450x50 468x60 468x191 480x70 728x90 ,No,No,120x600 160x600 250x250 300x250 336x280 468x60 728x90 ,728x90 ,99,69.1%,"15,000,000","15,000,000","6,400,000,000",
,,domain: yahoo.com,[D],Internet & Telecom > Web Portals,Yes,Yes,74x48 80x20 100x100 ,No,No,No,No,100,46.8%,"9,800,000","9,900,000","310,000,000",
,,domain: maktoob.com,[D],Internet & Telecom > Web Portals,Yes,Yes,No,No,No,No,No,100,32.4%,"6,800,000","6,800,000","67,000,000",
,,domain: blogspot.com,[D],Online Communities > Blogging Resources & Services,Yes,Yes,11x60 14x90 88x31 95x95 120x60 120x90 120x240 120x600 125x125 160x600 200x200 234x60 250x250 300x250 320x50 336x280 450x50 468x60 480x70 728x90 ,No,No,120x600 160x600 200x200 250x250 300x250 320x50 336x280 468x60 728x90 ,120x600 160x600 200x200 250x250 300x250 320x50 336x280 468x60 728x90 ,99,29.3%,"6,100,000","6,200,000","37,000,000",
,,domain: youm7.com,[D],News,Yes,Yes,Yes,No,No,No,No,99,19.6%,"4,100,000","4,200,000","97,000,000",
,,domain: live.com,[D],Internet & Telecom > Search Engines,Yes,No,No,No,No,No,No,100,18.1%,"3,800,000","3,800,000","140,000,000",
,,domain: msn.com,[D],Internet & Telecom > Web Portals,Yes,Yes,60x60 68x48 75x75 85x85 300x250 728x90 ,No,No,No,No,100,16.6%,"3,500,000","3,500,000","31,000,000",
,,domain: microsoft.com,[D],Computers & Electronics > Software,Yes,Yes,70x70 130x24 ,No,No,No,No,98,16.5%,"3,500,000","3,500,000","18,000,000",
,,domain: myegy.com,[D],Arts & Entertainment > TV & Video > Online Video,Yes,No,No,No,No,No,No,99,16.3%,"3,400,000","3,500,000","120,000,000",
,,domain: masrawy.com,[D],News,Yes,Yes,160x600 300x250 728x90 ,No,No,No,No,99,15.0%,"3,100,000","3,200,000","50,000,000",
,,domain: yoo7.com,[D],Online Communities > Forum & Chat Providers,Yes,Yes,160x600 250x250 300x250 336x280 468x60 728x90 ,No,No,160x600 250x250 300x250 336x280 468x60 728x90 ,160x600 250x250 300x250 336x280 468x60 728x90 ,100,13.7%,"2,900,000","2,900,000","12,000,000",
,,domain: jsoftj.com,[D],Computers & Electronics,Yes,Yes,200x200 300x250 728x90 ,No,No,200x200 300x250 728x90 ,200x200 300x250 728x90 ,100,12.6%,"2,600,000","2,600,000","28,000,000",
,,domain: as7apcool.com,[D],,Yes,No,Yes,No,No,No,No,100,12.4%,"2,600,000","2,600,000","11,000,000",
,,domain: wikipedia.org,[D],Reference > General Reference > Dictionaries & Encyclopedias,No,No,No,No,No,No,No,100,11.5%,"2,400,000","2,400,000","13,000,000",
,,domain: 100fm6.com,[D],News,Yes,Yes,88x31 120x60 120x90 120x240 120x600 125x125 160x600 180x150 200x200 234x60 240x400 250x250 300x100 300x250 300x600 336x280 468x60 720x300 728x90 ,No,No,No,No,100,11.4%,"2,400,000","2,400,000","12,000,000",
,,domain: masreat.com,[D],Arts & Entertainment,Yes,Yes,160x600 300x250 336x280 468x60 728x90 ,No,No,160x600 300x250 336x280 468x60 728x90 ,160x600 300x250 336x280 468x60 728x90 ,100,11.3%,"2,400,000","2,400,000","12,000,000",
,,domain: mediafire.com,[D],Online Communities > File Sharing & Hosting,Yes,No,No,No,No,No,No,100,11.2%,"2,400,000","2,400,000","16,000,000",
,,domain: 4shared.com,[D],Online Communities > File Sharing & Hosting,Yes,Yes,Yes,No,No,No,No,100,10.3%,"2,200,000","2,200,000","20,000,000",
