Site Name,Category,Composition Index,Audience Reach,Audience Unique Users,Country Unique Users,Country Page Views,GCN Text,GCN Images,GCN Videos,GCN Gadgets,GCN Impressions/Day
yahoo.com,/Internet/Web Portals /Internet/Web Services/Search Engines,99,42.4,16000000,16000000,960000000,No,,,, --
facebook.com,/Online Communities/Social Networks /Games/Video Games/Online Games,99,42.1,16000000,16000000,6400000000,Yes,120x600 160x600 200x200 250x250 300x250 336x280 450x50 468x60 728x90,,120x600 160x600 200x200 250x250 300x250 336x280 468x60 728x90,100M+
wikipedia.org,/Reference/Dictionaries & Encyclopedias /Health/Health Conditions/Injury,99,35,13000000,13000000,280000000,No,,,, --
live.com,/Entertainment/Celebrities /Internet/Web Services/Email & Messaging,99,35,13000000,13000000,1300000000,Yes,450x50 468x60,,,100K - 500K
libero.it,/Internet/Web Portals /News & Current Events /Finance & Insurance /Sports /Travel,99,34.8,13000000,13000000,1200000000,Yes,120x600 160x600 250x250 300x250 336x280 468x60 728x90,,120x600 160x600 250x250 300x250 336x280 468x60 728x90,10M - 20M
alice.it,/Entertainment /News & Current Events /Sports /Finance & Insurance /Automotive /Entertainment/Celebrities /Entertainment/Movies /Entertainment/TV /Entertainment/Music /News & Current Events/Gossip & Tabloids /Lifestyles /Lifestyles/Women's Interests /Games /Online Communities /Local/Weather /Science/Astronomy /Travel /Internet/Web Portals,99,34.3,13000000,13000000,860000000,No,,,,undefined
msn.com,/Internet/Web Portals /News & Current Events,99,31.2,12000000,12000000,340000000,No,,,, --
ebay.it,/Shopping/Apparel/Footwear,99,28.7,11000000,11000000,970000000,No,,,, --
microsoft.com,/Computers & Electronics/Software/Operating Systems,99,23.8,9000000,9000000,160000000,No,,,, --
corriere.it,/News & Current Events/Newspapers,99,17.7,6700000,6700000,330000000,No,,,,undefined
repubblica.it,/News & Current Events/Newspapers /News & Current Events/News Networks,99,17.7,6700000,6700000,550000000,No,,,, --
wordpress.com,/Online Communities/Blogging Resources & Services /Games/Video Games,90,14.6,5600000,6100000,41000000,Yes,300x250 336x280 450x50 468x60 728x90,,300x250 336x280 468x60 728x90,100K - 500K
mediaset.it,/Entertainment/TV /News & Current Events /Entertainment/TV/TV Networks,99,13.5,5100000,5100000,210000000,No,,,, --
altervista.org,/Online Communities,99,13.4,5100000,5100000,130000000,No,,,, --
tiscali.it,/Internet/Web Portals,99,13.2,5000000,5000000,250000000,Yes,468x60 728x90,,728x90,1K - 10K
ask.com,/Entertainment/Comics & Animation/Cartoons /Internet /Internet/Web Services/Search Engines,99,13.2,5000000,5000000,41000000,No,,,,undefined
ilsole24ore.com,/News & Current Events/Newspapers /Society/Social Science/Economics /News & Current Events/Business News,99,12.3,4700000,4700000,89000000,Yes,300x250 450x50 728x90,,300x250 728x90,500K - 1M
leonardo.it,/Internet/Web Portals /News & Current Events /Sports /Finance & Insurance /Travel,99,12.1,4600000,4600000,120000000,Yes,120x600 250x250 300x250 336x280 468x60 728x90,,120x600 250x250 300x250 336x280 468x60 728x90,2M - 5M
ebay.com,/Shopping/Auctions,99,11.1,4200000,4200000,46000000,No,,,, --
forumcommunity.net,/Online Communities/Forum & Chat Providers,99,11,4200000,4200000,170000000,Yes,468x60 728x90,,468x60 728x90,10K - 100K
mozilla.com,/Computers & Electronics/Software/Internet Software/Internet Clients & Browsers,99,11,4200000,4200000,10000000,No,,,, --
tradedoubler.com,/Travel /Lifestyles/Holidays & Seasonal Events,99,10.9,4200000,4200000,38000000,No,,,, --
ciao.it,/Shopping/Consumer Affairs & Product Reviews/Price Comparisons /Telecommunications/Mobile & Wireless/Mobile Phones,99,10.9,4100000,4100000,29000000,No,,,, --
rai.it,/Entertainment/TV/TV Networks /Entertainment/TV/TV Programs,99,10.1,3800000,3800000,80000000,No,,,, --
paginegialle.it,/Reference/Business & Personal Listings /Reference/Maps & Geography /Local,99,10.1,3800000,3800000,46000000,No,,,, --
virgilio.it,/Internet/Web Services/Search Engines /News & Current Events /Internet/Web Services/Email & Messaging /Sports /News & Current Events/Magazines,99,10,3800000,3800000,80000000,No,,,, --
adobe.com,/Computers & Electronics/Software/Audio & Multimedia /Computers & Electronics/Software/Graphics & Publishing,99,9.8,3800000,3800000,26000000,No,,,, --
myspace.com,/Online Communities/Social Networks /Internet/Online Goodies/MySpace Codes & Graphics /Entertainment,99,9.1,3500000,3500000,280000000,Yes,120x600 250x250 300x250 468x60 728x90,,120x600 250x250 300x250 468x60 728x90,100M+
paginebianche.it,/Reference/Business & Personal Listings /Internet/Web Services,99,9.1,3500000,3500000,61000000,No,,,, --
gazzetta.it,/Sports,99,9,3400000,3400000,190000000,No,,,, --
splinder.com,/Entertainment/Music/Rock & Pop,99,9,3400000,3400000,55000000,Yes,120x600 160x600 200x200 250x250 336x280 468x60 728x90,,120x600 160x600 200x200 250x250 336x280 468x60 728x90,1K - 10K
msn.it,/Health/Reproductive Health/Sexuality /Health /Reference/Dictionaries & Encyclopedias,99,8.3,3200000,3200000,38000000,Yes,728x90,,728x90,1K - 10K
imageshack.us,/Internet/File Sharing & Hosting,99,8.3,3200000,3200000,26000000,Yes,728x90,,728x90,1M - 2M
vodafone.it,/Telecommunications/Service Providers/Phone Service Providers,99,8.3,3200000,3200000,170000000,No,,,, --
mymovies.it,/Entertainment/Movies,99,8.3,3100000,3100000,42000000,Yes,300x250 468x60 728x90,,300x250 468x60 728x90,1M - 2M
ilmeteo.it,/Local/Weather,99,8.2,3100000,3100000,81000000,No,,,, --
netlog.com,/Online Communities/Social Networks /Lifestyles/Kids & Teens /Online Communities/Blogging Resources & Services /Photo & Video/Photo & Video Sharing /Online Communities/Dating & Relationships,99,7.7,2900000,2900000,960000000,Yes,160x600 300x250 728x90,,160x600 300x250 728x90,100M+
clickpoint.it,/Entertainment/Music/Music Streams & Downloads,90,7.7,2900000,3200000,31000000,No,,,, --
windows.com,/Computers & Electronics/Enterprise Technology /Computers & Electronics/Programming,99,7.6,2900000,2900000,16000000,No,,,, --
html.it,/Computers & Electronics/Programming,99,7.6,2900000,2900000,34000000,Yes,120x600 728x90,,120x600 728x90,500K - 1M
kijiji.it,/Local/Jobs /Real Estate/Rental Listings & Referrals /Real Estate,99,7.5,2900000,2900000,120000000,No,,,, --
pc-on-internet.com,/Computers & Electronics/Computer Security/Antivirus & Malware /Computers & Electronics,99,7.5,2900000,2900000,80000000,No,,,, --
badoo.com,/Online Communities/Social Networks /Photo & Video/Photo & Video Sharing /Online Communities/Online Journals & Personal Sites /Internet/File Sharing & Hosting,99,7.5,2900000,2900000,800000000,No,,,, --
zanox.com,/Business/Advertising & Marketing /Business/E-Commerce /Industries,99,7.5,2800000,2800000,21000000,No,,,, --
poste.it,/Internet/Web Services/Email & Messaging /Industries/Transportation & Logistics/Couriers & Messengers /Finance & Insurance/Banking & Personal Finance,99,7.4,2800000,2800000,110000000,No,,,, --
