Publisher,AdWords Posting URL,Ad Planner Name,Type,Category,Has Advertising,Text,Image,Audio,Video,Rich Media,Expandable,Comp Index,Audience Reach,Audience UV (users),Region UV (users),Region PV,
,,domain: facebook.com,[D],Online Communities > Social Networks,Yes,Yes,53x31 70x100 90x90 97x28 120x90 120x600 125x125 132x43 150x150 160x600 200x200 234x60 250x250 254x500 300x250 300x300 336x280 450x50 468x60 468x191 480x70 728x90 ,No,No,120x600 160x600 250x250 300x250 336x280 468x60 728x90 ,728x90 ,99,85.6%,"12,000,000","12,000,000","24,000,000,000",
,,domain: live.com,[D],Internet & Telecom > Search Engines,Yes,No,No,No,No,No,No,100,70.5%,"9,900,000","9,900,000","2,100,000,000",
,,domain: msn.com,[D],Internet & Telecom > Web Portals,Yes,Yes,60x60 68x48 75x75 85x85 300x250 728x90 ,No,No,No,No,100,53.5%,"7,500,000","7,500,000","280,000,000",
,,domain: blogspot.com,[D],Online Communities > Blogging Resources & Services,Yes,Yes,11x60 14x90 88x31 95x95 120x60 120x90 120x240 120x600 125x125 160x600 200x200 234x60 250x250 300x250 320x50 336x280 450x50 468x60 480x70 728x90 ,No,No,120x600 160x600 200x200 250x250 300x250 320x50 336x280 468x60 728x90 ,120x600 160x600 200x200 250x250 300x250 320x50 336x280 468x60 728x90 ,99,48.3%,"6,800,000","6,800,000","110,000,000",
,,domain: yahoo.com,[D],Internet & Telecom > Web Portals,Yes,Yes,74x48 80x20 100x100 ,No,No,No,No,100,48.0%,"6,700,000","6,700,000","800,000,000",
,,domain: wikipedia.org,[D],Reference > General Reference > Dictionaries & Encyclopedias,No,No,No,No,No,No,No,100,40.6%,"5,700,000","5,700,000","80,000,000",
,,domain: mercadolibre.com.ar,[D],Shopping > Classifieds,Yes,Yes,728x90 ,No,No,No,No,99,36.3%,"5,100,000","5,100,000","550,000,000",
,,domain: taringa.net,[D],Online Communities > Social Networks,Yes,Yes,120x240 160x600 250x250 300x250 468x60 728x90 ,No,No,No,No,100,32.9%,"4,600,000","4,600,000","110,000,000",
,,domain: enterfactory.com,[D],Internet & Telecom > Service Providers > ISPs,No,No,No,No,No,No,No,100,25.0%,"3,500,000","3,500,000","16,000,000",
,,domain: microsoft.com,[D],Computers & Electronics > Software,Yes,Yes,70x70 130x24 ,No,No,No,No,98,22.5%,"3,200,000","3,200,000","32,000,000",
,,domain: clarin.com,[D],News > Newspapers,Yes,Yes,50x50 ,No,No,No,No,99,22.4%,"3,100,000","3,200,000","140,000,000",
,,domain: conduit.com,[D],Internet & Telecom > Search Engines,Yes,No,No,No,No,No,No,99,20.5%,"2,900,000","2,900,000","82,000,000",
,,domain: bing.com,[D],Internet & Telecom > Search Engines,Yes,Yes,No,No,No,No,No,100,18.7%,"2,600,000","2,600,000","81,000,000",
,,domain: lanacion.com.ar,[D],News > Newspapers,Yes,Yes,300x250 728x90 ,No,No,300x250 728x90 ,No,100,18.6%,"2,600,000","2,600,000","90,000,000",
,,domain: wordpress.com,[D],Online Communities > Blogging Resources & Services,Yes,Yes,11x60 14x90 88x31 100x60 100x100 118x100 120x40 120x60 120x90 120x135 120x240 120x600 125x80 125x125 126x24 128x29 139x189 140x140 140x350 145x185 150x60 150x120 150x150 150x600 160x160 160x220 160x225 160x600 165x137 170x240 170x500 175x500 180x150 181x54 185x140 192x208 200x72 200x75 200x90 200x91 200x200 220x200 220x220 220x280 224x33 225x85 225x144 225x225 230x230 234x60 240x300 250x250 300x50 300x250 300x500 320x50 336x280 430x50 468x60 728x90 970x66 970x100 1768x51 ,No,No,300x250 336x280 ,336x280 ,99,18.4%,"2,600,000","2,600,000","15,000,000",
,,domain: musica.com,[D],Arts & Entertainment > Music & Audio,Yes,Yes,160x600 300x250 728x90 ,No,No,No,No,100,15.6%,"2,200,000","2,200,000","46,000,000",
,,domain: twitter.com,[D],Internet & Telecom > Email & Messaging,No,No,No,No,No,No,No,100,15.6%,"2,200,000","2,200,000","89,000,000",
,,domain: yieldmanager.com,[D],Computers & Electronics > Computer Security,Yes,No,No,No,No,No,No,99,15.4%,"2,200,000","2,200,000","7,500,000",
,,domain: softonic.com,[D],Computers & Electronics > Software,Yes,Yes,160x600 300x250 728x90 ,No,No,160x600 300x250 728x90 ,No,99,15.2%,"2,100,000","2,100,000","26,000,000",
,,domain: juegos.com,[D],Games > Online Games,Yes,Yes,300x160 300x250 728x90 ,No,No,300x250 728x90 ,300x250 728x90 ,100,14.1%,"2,000,000","2,000,000","110,000,000",
,,domain: infobae.com,[D],News > Newspapers,Yes,Yes,250x250 300x250 450x50 468x60 480x70 728x90 ,No,No,250x250 300x250 ,250x250 300x250 ,100,14.0%,"2,000,000","2,000,000","130,000,000",
,,domain: personal.com.ar,[D],Internet & Telecom,Yes,No,Yes,No,No,No,No,100,14.0%,"2,000,000","2,000,000","61,000,000",
,,domain: ole.com.ar,[D],Sports > Team Sports > Soccer,Yes,No,Yes,No,No,No,No,99,13.9%,"1,900,000","2,000,000","73,000,000",
,,domain: groupon.com.ar,[D],Reference > Geographic Reference > Maps,No,No,No,No,No,No,No,98,13.7%,"1,900,000","2,000,000","13,000,000",
,,domain: guiaconsumidor.com,[D],Business & Industrial > Small Business > MLM & Business Opportunities,No,No,No,No,No,No,No,100,12.9%,"1,800,000","1,800,000","7,500,000",
,,domain: ask.com,[D],Internet & Telecom > Search Engines,Yes,Yes,160x600 300x250 468x60 728x90 ,No,No,160x600 300x250 728x90 ,No,100,12.7%,"1,800,000","1,800,000","23,000,000",
,,domain: olx.com.ar,[D],Real Estate > Apartments & Residential Rentals,Yes,Yes,728x90 ,No,No,No,No,98,12.6%,"1,800,000","1,800,000","21,000,000",
,,domain: babylon.com,[D],Reference > Language Resources > Foreign Language Resources > Translation Tools & Resources,Yes,Yes,160x600 300x250 320x50 468x60 728x90 ,No,No,160x600 300x250 468x60 728x90 ,160x600 468x60 ,97,12.5%,"1,700,000","1,800,000","61,000,000",
,,domain: camzap.com,[D],Arts & Entertainment > Online Media > Webcams & Virtual Tours,No,No,No,No,No,No,No,100,11.7%,"1,600,000","1,600,000","7,400,000",
,,domain: badoo.com,[D],Online Communities > Dating & Personals,Yes,No,No,No,No,No,No,100,11.7%,"1,600,000","1,600,000","230,000,000",
,,domain: mercadolibre.com,[D],Shopping > Auctions,Yes,No,No,No,No,No,No,100,11.7%,"1,600,000","1,600,000","26,000,000",
,,domain: adobe.com,[D],Computers & Electronics > Software > Multimedia Software,No,No,No,No,No,No,No,99,11.6%,"1,600,000","1,600,000","10,000,000",
