Site Name,Category,Composition Index,Audience Reach,Audience Unique Users,Country Unique Users,Country Page Views,GCN Text,GCN Images,GCN Videos,GCN Gadgets,GCN Impressions/Day
live.com,/Entertainment/Celebrities /Internet/Web Services/Email & Messaging,100,63.6,7500000,7500000,950000000,No,,,,undefined
msn.com,/Internet/Web Portals /News & Current Events,100,51.5,6100000,6100000,190000000,No,,,, --
sanook.com,/Internet/Web Portals /Entertainment /Reference/Online Directories /Online Communities/Forum & Chat Providers /Lifestyles/Kids & Teens,100,47.6,5600000,5600000,340000000,Yes,468x60,,,1M - 2M
hi5.com,/Online Communities/Social Networks,100,46.9,5500000,5500000,2100000000,Yes,120x600 160x600 300x250 450x50 468x60 728x90,,120x600 160x600 300x250 468x60 728x90,100M+
microsoft.com,/Computers & Electronics/Software/Operating Systems,100,32.5,3800000,3800000,98000000,No,,,, --
kapook.com,/Internet/Web Portals /Entertainment/Music/Music Streams & Downloads,100,32.4,3800000,3800000,140000000,No,,,,undefined
yahoo.com,/Internet/Web Portals /Internet/Web Services/Search Engines,100,29.8,3500000,3500000,280000000,No,,,, --
pantip.com,/Online Communities /Online Communities/Forum & Chat Providers,100,26.9,3200000,3200000,210000000,No,,,, --
hotmail.com,/Internet/Web Services/Email & Messaging,100,26.8,3200000,3200000,26000000,No,,,, --
mthai.com,/Internet/Web Portals /Entertainment/Fun & Trivia,100,26.8,3200000,3200000,130000000,Yes,336x280 468x60,,468x60,10K - 100K
wikipedia.org,/Reference/Dictionaries & Encyclopedias /Health/Health Conditions/Injury,100,24.5,2900000,2900000,38000000,No,,,, --
bloggang.com,/Online Communities/Blogging Resources & Services,100,24.2,2900000,2900000,34000000,Yes,120x600 160x600 200x200 728x90,,120x600 160x600 200x200 728x90,10K - 100K
dek-d.com,/Internet/Web Portals /Lifestyles/Kids & Teens /Entertainment/Fun & Trivia /Entertainment/Multimedia Content/Flash Content /Online Communities/Forum & Chat Providers,110,22,2600000,2400000,110000000,Yes,300x250 728x90,,300x250 728x90,10K - 100K
exteen.com,/Online Communities/Blogging Resources & Services /Entertainment/Music/Music Streams & Downloads,100,21.9,2600000,2600000,34000000,Yes,120x600 160x600 200x200 250x250 300x250 336x280 468x60 728x90,,120x600 160x600 200x200 250x250 300x250 336x280 468x60 728x90,10K - 100K
teenee.com,/News & Current Events/Gossip & Tabloids /Entertainment /Entertainment/Fun & Trivia,100,18.4,2200000,2200000,80000000,No,,,, --
geocities.com,/Online Communities/Online Journals & Personal Sites,100,16.8,2000000,2000000,13000000,No,,,, --
imeem.com,/Entertainment/Multimedia Content/Video Clips & Movie Downloads /Entertainment/Music/Music Streams & Downloads /Online Communities/Social Networks,100,16.4,1900000,1900000,67000000,Yes,300x250 728x90,,300x250 728x90,5M - 10M
multiply.com,/Online Communities/Blogging Resources & Services /Photo & Video/Photo & Video Sharing /Online Communities,110,15.2,1800000,1600000,46000000,Yes,120x600 160x600 300x250 728x90,,120x600 160x600 300x250 728x90,500K - 1M
212cafe.com,/Internet/Web Hosting & Domain Registration /Internet/Web Design & Development /Internet/File Sharing & Hosting /Internet/Online Goodies /Online Communities/Forum & Chat Providers,100,15.1,1800000,1800000,23000000,No,,,, --
pantown.com,/Society /Entertainment/Music/Music Streams & Downloads,100,14.9,1800000,1800000,31000000,No,,,,undefined
manager.co.th,/Sports/Racquet Sports /Sports/Soccer,100,14.9,1800000,1800000,140000000,No,,,, --
tarad.com,/Local/Classifieds /Shopping,100,13.8,1600000,1600000,21000000,Yes,120x600 160x600 468x60 728x90,,120x600 160x600 468x60 728x90,10K - 100K
thaiza.com,/Entertainment,100,13.7,1600000,1600000,11000000,No,,,, --
pramool.com,/Entertainment/Music/Music Streams & Downloads /Internet/File Sharing & Hosting,100,13.6,1600000,1600000,54000000,No,,,, --
igetweb.com,/Internet/Web Hosting & Domain Registration /Internet/Web Design & Development,100,13.5,1600000,1600000,12000000,Yes,120x600 160x600 250x250 300x250 336x280 468x60 728x90,,120x600 160x600 250x250 300x250 336x280 468x60 728x90,100K - 500K
tlcthai.com,/Entertainment/Movies/Movie Memorabilia /Entertainment/Music /Entertainment/Music/Lyrics & Tabs,100,13.5,1600000,1600000,34000000,Yes,450x50,,,1K - 10K
ziddu.com,/Internet/File Sharing & Hosting,100,13.5,1600000,1600000,62000000,Yes,120x600 300x250 468x60 728x90,,120x600 300x250 468x60 728x90,5M - 10M
impaqmsn.com,/Local/Regional Content /Lifestyles/Ethnic & Identity Groups/East Asians & Asian-Americans /Computers & Electronics/Software/Operating Systems,100,13.5,1600000,1600000,17000000,No,,,, --
narak.com,/Internet/Web Portals /Lifestyles/Kids & Teens/Teenagers,100,13.5,1600000,1600000,29000000,No,,,, --
weloveshopping.com,/Internet/Web Design & Development /Internet/Web Hosting & Domain Registration /Shopping/Apparel/Clothing Retailers,100,12.5,1500000,1500000,79000000,Yes,120x600 468x60 728x90,,120x600 468x60 728x90,10K - 100K
ohozaa.com,/Entertainment/Music/Music Streams & Downloads /Internet/Web Portals /Online Communities/Blogging Resources & Services /Entertainment/Fun & Trivia,100,12.5,1500000,1500000,21000000,Yes,120x600 250x250 468x60 728x90,,120x600 250x250 468x60 728x90,10K - 100K
clicksor.net,/Computers & Electronics/Software/Software Utilities /Computers & Electronics/Computer Security/Antivirus & Malware,100,12.4,1500000,1500000,12000000,No,,,, --
wordpress.com,/Online Communities/Blogging Resources & Services /Games/Video Games,100,12.4,1500000,1500000,11000000,Yes,300x250 336x280 450x50 468x60 728x90,,300x250 336x280 468x60 728x90,100K - 500K
photobucket.com,/Photo & Video/Photo & Video Sharing /Online Communities,100,12.4,1500000,1500000,16000000,Yes,728x90,,728x90,100K - 500K
adsrevenue.net,/Entertainment/Humor & Bizarre/Humor /Telecommunications/Mobile & Wireless/Mobile Phones,100,11.3,1300000,1300000,31000000,No,,,, --
livefilestore.com,/Shopping/Apparel /Shopping,100,11.3,1300000,1300000,6900000,No,,,, --
clicksor.com,/Internet/Web Services/Affiliate Programs,100,11.3,1300000,1300000,12000000,No,,,,undefined
siamhrm.com,/Entertainment/Music/Music Streams & Downloads /Business/Human Resources/Recruitment & Staffing /Reference/Business & Personal Listings /Local/Jobs,110,11.3,1300000,1200000,6200000,Yes,160x600 200x200 468x60 728x90,,160x600 200x200 468x60 728x90,100K - 500K
thaiware.com,/Computers & Electronics/Software/Operating Systems/Windows /Internet/Online Goodies/Skins Themes & Screensavers /Computers & Electronics/Tech Support /Computers & Electronics,100,11.2,1300000,1300000,13000000,Yes,468x60 728x90,,468x60 728x90,100K - 500K
gmember.com,/Local/Regional Content /Lifestyles/Ethnic & Identity Groups/East Asians & Asian-Americans /Computers & Electronics/Software/Operating Systems,100,11.2,1300000,1300000,21000000,No,,,, --
yenta4.com,/Online Communities/Online Journals & Personal Sites,100,11.1,1300000,1300000,34000000,No,,,, --
bloggoo.com,/Online Communities/Blogging Resources & Services /Internet/Web Hosting & Domain Registration /Internet/Web Design & Development /Internet/Online Goodies,110,10.5,1200000,1100000,11000000,Yes,160x600 300x250 336x280 468x60 728x90,,160x600 300x250 336x280 468x60 728x90,10K - 100K
imageshack.us,/Internet/File Sharing & Hosting,100,10.3,1200000,1200000,6800000,Yes,728x90,,728x90,1M - 2M
ryt9.com,/News & Current Events/Local News /News & Current Events/Politics /News & Current Events,100,10.3,1200000,1200000,5600000,Yes,300x250 336x280,,300x250 336x280,100K - 500K
linkbucks.com,/Business/Small Business/MLM & Business Opportunities,100,10.3,1200000,1200000,28000000,No,,,,undefined
th.gs,/Local/Regional Content,100,10.3,1200000,1200000,6100000,Yes,160x600 250x250 300x250 336x280 468x60 728x90,,160x600 250x250 300x250 336x280 468x60 728x90,10K - 100K
oknation.net,/Online Communities/Blogging Resources & Services /News & Current Events /News & Current Events/Politics,100,10.3,1200000,1200000,12000000,Yes,160x600 200x200 250x250 728x90,,160x600 200x200 250x250 728x90,100K - 500K
pantipmarket.com,/Online Communities /Shopping/Shopping Portals & Search Engines,110,10.2,1200000,1100000,28000000,No,,,, --
4shared.com,/Internet/File Sharing & Hosting,100,9.4,1100000,1100000,55000000,No,,,,undefined
windows.com,/Computers & Electronics/Enterprise Technology /Computers & Electronics/Programming,100,9.4,1100000,1100000,3400000,No,,,, --
emediate.eu,/Business/Advertising & Marketing /Internet /Games/Video Games/Online Games,100,9.3,1100000,1100000,4700000,No,,,, --
truehits.info,/Entertainment/Music/Music Streams & Downloads,100,9.3,1100000,1100000,5100000,No,,,, --
be2hand.com,/Local/Classifieds /Reference/Business & Personal Listings,100,9.3,1100000,1100000,6100000,Yes,120x600 728x90,,120x600 728x90,10K - 100K
adintrend.com,/Computers & Electronics/Networking/Networking Equipment /Computers & Electronics/Networking/Network Monitoring & Management /Computers & Electronics/Hardware /News & Current Events/Technology News,100,9.3,1100000,1100000,6200000,Yes,336x280 468x60 728x90,,336x280 468x60 728x90,10K - 100K
mediafire.com,/Internet/File Sharing & Hosting /Internet/Web Hosting & Domain Registration,100,9.3,1100000,1100000,17000000,Yes,300x250 336x280,,300x250 336x280,10K - 100K
thairath.co.th,/News & Current Events/Newspapers /News & Current Events/Gossip & Tabloids,100,8.6,1000000,1000000,23000000,No,,,, --
hunsa.com,/News & Current Events/Gossip & Tabloids /Internet/Web Portals /Entertainment/Fun & Trivia,100,8.6,1000000,1000000,21000000,Yes,160x600,,160x600,100K - 500K
download.com,/Computers & Electronics/Computer Security/Antivirus & Malware /Computers & Electronics/Software,100,8.5,1000000,1000000,7500000,No,,,,undefined
seedang.com,/Entertainment /Entertainment/Movies,100,8.5,1000000,1000000,9100000,No,,,, --
slide.com,/Internet/Online Goodies/MySpace Codes & Graphics /Photo & Video/Photo & Video Sharing /Internet/Online Goodies/Skins Themes & Screensavers,100,8.5,1000000,1000000,13000000,Yes,120x600 200x200 450x50 468x60 728x90,,120x600 468x60 728x90,100K - 500K
ku.ac.th,/Automotive /Internet /Computers & Electronics/Programming,100,8.5,1000000,1000000,14000000,No,,,,undefined
truehits.net,/Local/Regional Content /Computers & Electronics/Software/Operating Systems /Lifestyles/Ethnic & Identity Groups/East Asians & Asian-Americans,100,8.5,1000000,1000000,8200000,No,,,, --
siamha.com,/Lifestyles,100,8.5,1000000,1000000,13000000,Yes,,,,10K - 100K
cpxinteractive.com,/Computers & Electronics/Software/Software Utilities /Lifestyles/Parenting & Family /Entertainment/Humor & Bizarre/Paranormal,100,8.4,990000,990000,5100000,No,,,,undefined
eduzones.com,/Society/Education/Colleges & Universities /Society/Education/Test Preparation /Finance & Insurance/Credit & Lending/Student Lending /Society/Education/K-12 /Reference/Educational Resources,100,8.4,990000,990000,6800000,Yes,,,,100K - 500K
adobe.com,/Computers & Electronics/Software/Audio & Multimedia /Computers & Electronics/Software/Graphics & Publishing,100,8.4,990000,990000,6200000,No,,,, --
rapidshare.com,/Internet/File Sharing & Hosting,110,7.9,930000,840000,14000000,No,,,, --
siamphone.com,/Telecommunications/Mobile & Wireless/Mobile Phones /Shopping/Consumer Affairs & Product Reviews /News & Current Events/Technology News /Computers & Electronics/Consumer Electronics/Personal Electronics/Handhelds & PDAs /Computers & Electronics/Networking/Networking Equipment /Telecommunications/Mobile & Wireless/Ringtones & Mobile Goodies,100,7.8,930000,930000,23000000,No,,,, --
yieldmanager.com,/Business/Advertising & Marketing /Internet/Web Services/Affiliate Programs,100,7.8,930000,930000,2900000,No,,,, --
obec.go.th,/Society/Government & Regulatory Bodies,100,7.8,920000,920000,15000000,Yes,468x60,,468x60,1K - 10K
facebook.com,/Online Communities/Social Networks /Games/Video Games/Online Games,100,7.8,920000,920000,120000000,Yes,120x600 160x600 200x200 250x250 300x250 336x280 450x50 468x60 728x90,,120x600 160x600 200x200 250x250 300x250 336x280 468x60 728x90,100M+
dserver.org,/Beauty & Personal Care/Hair Care & Products /Entertainment/Fun & Trivia /Entertainment/Music,100,7.8,920000,920000,2400000,No,,,,undefined
moohin.com,/Travel/Attractions & Activities /Travel/Hotels & Accommodations /Travel/Vacation Destinations /Food & Drink/Restaurants /Shopping/Consumer Affairs & Product Reviews/Product Reviews,100,7.8,920000,920000,6100000,Yes,120x600 160x600 336x280 728x90,,120x600 160x600 336x280 728x90,100K - 500K
vcharkarn.com,/Reference/Educational Resources /Society/Education/Lesson Plans & Teaching Resources /Society/Education/K-12 /Society/Education/Test Preparation /Society/Education/Vocational & Continuing Education,100,7.8,920000,920000,5100000,Yes,160x600 728x90,,160x600 728x90,10K - 100K
zheza.com,/Games/Video Games /Games/Video Games/Online Games,100,7.8,920000,920000,46000000,No,,,, --
gotoknow.org,/Online Communities /Entertainment/Music,100,7.7,920000,920000,4100000,No,,,, --
thaisecondhand.com,/Local/Classifieds /Automotive/Vehicle Shopping /Shopping,100,7.7,910000,910000,24000000,Yes,160x600,,160x600,10K - 100K
one2car.com,/Automotive/Vehicle Shopping /Lifestyles/Men's Interests,100,7.7,910000,910000,51000000,No,,,, --
truelife.com,/Lifestyles/Ethnic & Identity Groups/East Asians & Asian-Americans /Local/Regional Content /Computers & Electronics,100,7.1,840000,840000,23000000,No,,,, --
zidoupload.com,/Entertainment/Music/Music Streams & Downloads /Internet/File Sharing & Hosting,100,7.1,840000,840000,8800000,No,,,, --
thaigoodview.com,/Society/Education/Lesson Plans & Teaching Resources /Reference/Educational Resources /Online Communities/Blogging Resources & Services /Society/Education/Test Preparation /Society/Education/K-12,100,7.1,840000,840000,6800000,Yes,,,,10K - 100K
asiasoft.co.th,/Games/Video Games/Online Games /Local/Regional Content,100,7.1,830000,830000,45000000,No,,,, --
ijigg.com,/Entertainment/Music/Music Streams & Downloads,100,7.1,830000,830000,7500000,Yes,300x250 336x280 728x90,,300x250 336x280 728x90,500K - 1M
postjung.com,/Online Communities/Forum & Chat Providers /Online Communities/Dating & Relationships /Online Communities/Dating & Relationships/Photo Rating Sites /Internet/Online Goodies /Lifestyles/Kids & Teens/Teenagers,110,7.1,830000,760000,26000000,Yes,160x600 300x250 336x280 468x60 728x90,,160x600 300x250 336x280 468x60 728x90,100K - 500K
siamza.com,/Internet/Web Portals /Lifestyles/Kids & Teens,100,7,830000,830000,14000000,No,,,, --
bbznet.com,/Sports/Golf /Local/Regional Content /Lifestyles/Ethnic & Identity Groups/East Asians & Asian-Americans,100,7,830000,830000,7600000,No,,,, --
mozilla.com,/Computers & Electronics/Software/Internet Software/Internet Clients & Browsers,100,7,830000,830000,2600000,No,,,, --
glo.or.th,/Local/Regional Content /Lifestyles/Ethnic & Identity Groups/East Asians & Asian-Americans /Games/Lotto & Sweepstakes,100,7,830000,830000,6700000,No,,,, --
freelotto.com,/Games/Lotto & Sweepstakes,100,7,820000,820000,3100000,No,,,, --
showded.com,/Online Communities/Blogging Resources & Services /Online Communities/Forum & Chat Providers /Internet/Web Portals /Entertainment/Multimedia Content/Flash Content /Internet/Online Goodies/MySpace Codes & Graphics,100,6.9,820000,820000,5600000,Yes,468x60,,468x60,10K - 100K
thaimisc.com,/Local/Regional Content/Southeast Asia/Thailand /Lifestyles/Ethnic & Identity Groups/East Asians & Asian-Americans,100,6.5,770000,770000,9000000,No,,,, --
matichon.co.th,/Reference/Dictionaries & Encyclopedias /Science/Astronomy,100,6.5,760000,760000,17000000,No,,,, --
overclockzone.com,/Local/Regional Content /Computers & Electronics/Software/Operating Systems /Lifestyles/Ethnic & Identity Groups/East Asians & Asian-Americans,100,6.5,760000,760000,23000000,No,,,, --
gushare.com,/Internet/Web Hosting & Domain Registration /Entertainment/Music/Music Streams & Downloads,100,6.4,760000,760000,22000000,No,,,, --
88db.com,/Local/Classifieds /Local/Regional Content/East Asia,100,6.4,760000,760000,8200000,No,,,,undefined
playpark.com,/Lifestyles/Ethnic & Identity Groups/East Asians & Asian-Americans /Local/Regional Content/East Asia/Korea,100,6.4,760000,760000,90000000,No,,,, --
chula.ac.th,/Local/Regional Content,100,6.4,760000,760000,13000000,No,,,, --
ob.tc,/Games/Video Games/Online Games /Entertainment,100,6.4,760000,760000,2600000,No,,,, --
siamsport.co.th,/Sports/Soccer /Lifestyles/Men's Interests /Sports/Olympics & International Competitions,100,6.4,760000,760000,31000000,Yes,160x600 300x250 336x280 728x90,,160x600 300x250 336x280 728x90,500K - 1M
mcot.net,/Lifestyles/Ethnic & Identity Groups/East Asians & Asian-Americans /Local/Regional Content /Entertainment/Music,100,6.4,750000,750000,11000000,No,,,, --
uppic.net,/Internet/Web Design & Development /Computers & Electronics/Programming/Scripting Languages,100,6.3,750000,750000,8900000,No,,,, --
thaionlinemarket.com,/Local/Classifieds /Real Estate/Rental Listings & Referrals,100,5.9,700000,700000,4200000,Yes,728x90,,728x90,100K - 500K
gg.in.th,/Games/Video Games/Online Games /Online Communities /Lifestyles/Kids & Teens,110,5.9,700000,630000,110000000,No,,,, --
com.com,/News & Current Events/Technology News /Computers & Electronics,100,5.8,690000,690000,1600000,No,,,, --
learners.in.th,/Internet/Web Services/Email & Messaging /Animals/Pets,100,5.8,690000,690000,2300000,No,,,,undefined
psu.ac.th,/Local/Regional Content /Computers & Electronics /Computers & Electronics/Software/Operating Systems,92,5.8,690000,760000,14000000,No,,,, --
temppic.com,/Internet/File Sharing & Hosting /Entertainment/Multimedia Content/Video Clips & Movie Downloads,100,5.8,690000,690000,7400000,No,,,, --
mono2u.com,/Local/Regional Content /Lifestyles/Ethnic & Identity Groups/East Asians & Asian-Americans /Entertainment,100,5.8,680000,680000,3500000,No,,,, --
game-thai.com,/Local/Regional Content /Computers & Electronics/Software/Operating Systems /Lifestyles/Ethnic & Identity Groups/East Asians & Asian-Americans,100,5.8,680000,680000,6800000,No,,,, --
kewlshare.com,/Internet/File Sharing & Hosting,100,5.8,680000,680000,20000000,No,,,,undefined
se-ed.com,/Lifestyles/Ethnic & Identity Groups/East Asians & Asian-Americans /Local/Regional Content /Computers & Electronics/Software/Operating Systems,100,5.8,680000,680000,3800000,No,,,, --
bikair.com,/Reference/Online Directories /Reference/Business & Personal Listings,110,5.7,680000,620000,2400000,No,,,, --
is.in.th,/Local/Classifieds /Internet/Web Hosting & Domain Registration /Internet/Web Design & Development /Online Communities/Forum & Chat Providers,100,5.7,670000,670000,3200000,Yes,468x60 728x90,,468x60 728x90,1K - 10K
moph.go.th,/Society/Government & Regulatory Bodies /Health/Health Foundations & Medical Research,100,5.4,630000,630000,8100000,No,,,, --
upload-thai.com,/Internet/File Sharing & Hosting /Entertainment/Multimedia Content/Video Clips & Movie Downloads,100,5.4,630000,630000,6800000,No,,,, --
apple.com,/Computers & Electronics/Software/Operating Systems/Mac /Computers & Electronics,100,5.4,630000,630000,5100000,No,,,, --
for2fun.com,/Entertainment,100,5.3,630000,630000,24000000,No,,,, --
dailynews.co.th,/Animals/Pets /Animals/Veterinarians,100,5.3,630000,630000,11000000,No,,,, --
passport.com,/Internet/Web Services/Email & Messaging /Internet/Web Services /Computers & Electronics,100,5.3,630000,630000,4200000,No,,,, --
bcoms.net,/Computers & Electronics/Consumer Electronics /Computers & Electronics/Software/Operating Systems /News & Current Events/Technology News /Computers & Electronics/Tech Support,100,5.3,630000,630000,4300000,Yes,160x600 200x200 250x250 468x60 728x90,,160x600 200x200 250x250 468x60 728x90,10K - 100K
yorkza.com,/Entertainment/Music/Music Streams & Downloads /Entertainment/Radio /Online Communities/Forum & Chat Providers,100,5.3,630000,630000,2900000,Yes,336x280 728x90,,336x280 728x90,10K - 100K
songtoday.com,/Local/Regional Content /Lifestyles/Ethnic & Identity Groups/East Asians & Asian-Americans /Computers & Electronics/Software/Operating Systems,100,5.3,630000,630000,2400000,No,,,, --
bluegy.com,/Telecommunications/Communications Equipment /Telecommunications/Service Providers/Cable & Satellite Providers,100,5.3,620000,620000,6800000,No,,,, --
globe7.com,/Telecommunications/VOIP & Internet Telephony,100,5.3,620000,620000,2900000,Yes,120x600 160x600 300x250 468x60 728x90,,120x600 160x600 300x250 468x60 728x90,1M - 2M
popcornfor2.com,/Entertainment/Movies /Lifestyles/Ethnic & Identity Groups/East Asians & Asian-Americans,100,5.3,620000,620000,21000000,No,,,, --
musicatm.com,/Local/Regional Content /Entertainment/Music/Music Streams & Downloads /Lifestyles/Ethnic & Identity Groups/East Asians & Asian-Americans,100,5.3,620000,620000,8300000,No,,,, --
uploadd.com,/Local/Regional Content /Lifestyles/Ethnic & Identity Groups/East Asians & Asian-Americans /Computers & Electronics/Software/Operating Systems,100,5.2,620000,620000,3400000,No,,,, --
palungjit.com,/Entertainment/Music/Music Streams & Downloads /Lifestyles/Religion & Spirituality/Religion /Local/Regional Content/Southeast Asia/Thailand,100,5.2,620000,620000,10000000,No,,,,undefined
livescore.com,/Sports/Soccer /News & Current Events,100,5.2,620000,620000,55000000,No,,,, --
mixze.com,/Entertainment/Music/Music Streams & Downloads,100,5.2,620000,620000,13000000,Yes,,,,10K - 100K
newswit.com,/News & Current Events /Business/Advertising & Marketing/Public Relations /Business/Corporate Events/Trade Shows & Conventions,100,5.2,610000,610000,1500000,Yes,300x250,,300x250,10K - 100K
amazon.com,/Shopping,92,4.8,570000,630000,26000000,No,,,, --
mwake.com,/News & Current Events/Gossip & Tabloids /Entertainment/Music/Music Streams & Downloads /Entertainment/Fun & Trivia /Entertainment/Humor & Bizarre/Humor /Entertainment/Multimedia Content/Flash Content,100,4.8,570000,570000,8300000,Yes,336x280 468x60 728x90,,336x280 468x60 728x90,10K - 100K
freeforums.org,/Online Communities/Forum & Chat Providers /Internet/File Sharing & Hosting,110,4.8,570000,520000,19000000,No,,,, --
flickr.com,/Photo & Video/Photo & Video Sharing,100,4.8,570000,570000,9800000,No,,,, --
torrentmove.com,/Internet/File Sharing & Hosting /Entertainment/Multimedia Content/Video Clips & Movie Downloads /Entertainment/Music/Music Streams & Downloads /Photo & Video/Photo & Video Sharing,100,4.8,570000,570000,29000000,Yes,160x600 468x60 728x90,,160x600 468x60 728x90,100K - 500K
stats.in.th,/Internet/Web Services/Web Stats & Analytics /Internet/Search Engine Optimization & Marketing /Internet/Web Design & Development,100,4.8,570000,570000,2400000,Yes,468x60,,468x60,10K - 100K
moneyupload.com,/Internet/File Sharing & Hosting,100,4.8,570000,570000,6100000,No,,,, --
uploadtoday.com,/Internet/File Sharing & Hosting,100,4.8,570000,570000,2100000,Yes,120x600 468x60,,120x600 468x60,10K - 100K
trueinternet.co.th,/Local/Regional Content /Computers & Electronics/Networking /Computers & Electronics,100,4.8,560000,560000,13000000,No,,,, --
zickr.com,/Entertainment/Music/Music Streams & Downloads /News & Current Events/Local News /News & Current Events/Gossip & Tabloids,100,4.7,560000,560000,2600000,Yes,160x600 468x60,,160x600 468x60,10K - 100K
soccersuck.com,/Sports/Soccer /Lifestyles/Men's Interests,100,4.4,520000,520000,28000000,Yes,,,,500K - 1M
thaigaming.com,/Local/Regional Content /Computers & Electronics/Software /Lifestyles/Ethnic & Identity Groups/East Asians & Asian-Americans,100,4.4,520000,520000,4700000,No,,,, --
linkbee.com,/Internet/File Sharing & Hosting /Internet/Web Hosting & Domain Registration,100,4.4,520000,520000,8300000,No,,,, --
