Publisher,AdWords Posting URL,Ad Planner Name,Type,Category,Has Advertising,Text,Image,Audio,Video,Rich Media,Expandable,Comp Index,Audience Reach,Audience UV (users),Region UV (users),Region PV,
,,domain: facebook.com,[D],Online Communities > Social Networks,Yes,Yes,53x31 70x100 90x90 97x28 120x90 120x600 125x125 132x43 150x150 160x600 200x200 234x60 250x250 254x500 300x250 300x300 336x280 450x50 468x60 468x191 480x70 728x90 ,No,No,120x600 160x600 250x250 300x250 336x280 468x60 728x90 ,728x90 ,99,62.2%,"31,000,000","31,000,000","48,000,000,000",
,,domain: live.com,[D],Internet & Telecom > Search Engines,Yes,No,No,No,No,No,No,100,51.2%,"26,000,000","26,000,000","3,400,000,000",
,,domain: youtube.com,[D],Arts & Entertainment > TV & Video > Online Video,Yes,No,No,No,No,No,No,98,46.7%,"23,000,000","24,000,000","3,300,000,000",
,,domain: orange.fr,[D],Internet & Telecom > Web Portals,Yes,No,120x90 120x600 130x130 150x145 160x600 200x70 300x90 300x250 310x50 468x60 728x90 ,No,No,No,No,100,38.4%,"19,000,000","19,000,000","5,900,000,000",
,,domain: msn.com,[D],Internet & Telecom > Web Portals,Yes,Yes,60x60 68x48 75x75 85x85 300x250 728x90 ,No,No,No,No,100,35.3%,"18,000,000","18,000,000","1,100,000,000",
,,domain: leboncoin.fr,[D],Shopping > Classifieds,Yes,No,468x60 ,No,No,No,No,100,32.2%,"16,000,000","16,000,000","5,300,000,000",
,,domain: wikipedia.org,[D],Reference > General Reference > Dictionaries & Encyclopedias,No,No,No,No,No,No,No,100,29.5%,"15,000,000","15,000,000","230,000,000",
,,domain: free.fr,[D],Internet & Telecom > Service Providers > ISPs,Yes,Yes,61x15 88x18 100x30 120x90 200x150 250x105 728x90 ,No,No,No,No,100,29.0%,"15,000,000","15,000,000","800,000,000",
,,domain: pagesjaunes.fr,[D],Reference > Directories & Listings > Business & Personal Listings,Yes,Yes,120x600 ,No,No,No,No,99,26.2%,"13,000,000","13,000,000","280,000,000",
,,domain: yahoo.com,[D],Internet & Telecom > Web Portals,Yes,Yes,74x48 80x20 100x100 ,No,No,No,No,100,26.2%,"13,000,000","13,000,000","1,300,000,000",
