Site Name,Category,Composition Index,Audience Reach,Audience Unique Users,Country Unique Users,Country Page Views,GCN Text,GCN Images,GCN Videos,GCN Gadgets,GCN Impressions/Day
lacapital.com.ar,/Local/Regional Content/South America/Argentina,92,2,200000,220000,8900000,Yes,200x200,,200x200,100K - 500K
vmn.net,/Games/Video Games/Online Games /Games/Video Games,83,2,200000,240000,2600000,No,,,, --
20minutos.es,/News & Current Events/Newspapers,83,2,200000,240000,1800000,Yes,450x50,,,1M - 2M
gennio.com,/Computers & Electronics /Lifestyles /Entertainment,83,2,200000,240000,1000000,Yes,728x90,,728x90,500K - 1M
monografias.com,/Reference/Educational Resources /Reference/Online Directories,83,1.9,180000,220000,1500000,Yes,120x600 160x600 250x250 300x250 336x280 468x60 728x90,,120x600 160x600 250x250 300x250 336x280 468x60 728x90,2M - 5M
clarin.com.ar,/News & Current Events/Newspapers,76,1.9,180000,240000,2200000,No,,,, --
sugeridos.com,/Online Communities/Dating & Relationships /Online Communities/Dating & Relationships/Matrimonial Services,83,1.8,180000,220000,620000,No,,,, --
juegosdechicas.com,/Games/Video Games/Online Games /Lifestyles/Kids & Teens,83,1.8,180000,220000,23000000,Yes,160x600 300x250 728x90,,160x600 300x250 728x90,2M - 5M
dalealplay.com,/Photo & Video/Photo & Video Sharing /Entertainment,83,1.8,180000,220000,2600000,Yes,,,,1M - 2M
utilisima.com,/Food & Drink/Cooking & Recipes /Telecommunications/Communications Equipment,76,1.8,180000,240000,12000000,No,,,, --
fastclick.net,/Business/Advertising & Marketing /Internet/Search Engine Optimization & Marketing,83,1.8,180000,220000,560000,No,,,, --
hp.com,/Computers & Electronics/Hardware/Laptops /Computers & Electronics/Hardware/Peripherals/Printers,76,1.7,170000,220000,3800000,No,,,, --
clicksor.net,/Computers & Electronics/Software/Software Utilities /Computers & Electronics/Computer Security/Antivirus & Malware,76,1.7,160000,220000,700000,No,,,, --
mininova.org,/Internet/File Sharing & Hosting,76,1.7,160000,220000,5000000,No,,,, --
rincondelvago.com,/Society/Education/Colleges & Universities,76,1.7,160000,220000,1800000,No,,,, --
mywebsearch.com,/Entertainment/Comics & Animation/Cartoons /Internet,76,1.6,160000,220000,4200000,No,,,, --
ggpht.com,/Online Communities/Blogging Resources & Services /Internet/Web Design & Development,76,1.6,160000,220000,620000,No,,,, --
lastfm.es,/Entertainment/Music /Entertainment/Radio,69,1.5,150000,220000,3800000,Yes,300x250 468x60 728x90,,300x250 468x60 728x90,500K - 1M
ebay.com,/Shopping/Auctions,76,1.5,150000,200000,11000000,No,,,, --
lagaceta.com.ar,/News & Current Events /News & Current Events/Local News /Local/Regional Content/South America/Argentina,76,1.5,150000,200000,9100000,Yes,468x60,,468x60,100K - 500K
meristation.com,/Games/Video Games /Entertainment,69,1.5,150000,220000,4200000,Yes,,,,500K - 1M
