Site Name,Category,Composition Index,Audience Reach,Audience Unique Users,Country Unique Users,Country Page Views,GCN Text,GCN Images,GCN Videos,GCN Gadgets,GCN Impressions/Day
yahoo.com,/Internet/Web Portals /Internet/Web Services/Search Engines,99,62.4,2200000,2200000,1300000000,No,,,, --
live.com,/Entertainment/Celebrities /Internet/Web Services/Email & Messaging,99,46.7,1600000,1600000,650000000,Yes,450x50 468x60,,,100K - 500K
msn.com,/Internet/Web Portals /News & Current Events,99,41.6,1500000,1500000,140000000,No,,,, --
microsoft.com,/Computers & Electronics/Software/Operating Systems,99,28.9,1000000,1000000,61000000,No,,,, --
facebook.com,/Online Communities/Social Networks /Games/Video Games/Online Games,99,26.3,920000,920000,960000000,Yes,120x600 160x600 200x200 250x250 300x250 336x280 450x50 468x60 728x90,,120x600 160x600 200x200 250x250 300x250 336x280 468x60 728x90,100M+
wikipedia.org,/Reference/Dictionaries & Encyclopedias /Health/Health Conditions/Injury,99,21.8,760000,760000,42000000,No,,,, --
maktoob.com,/Internet/Web Portals /Business /Entertainment,99,14.7,510000,510000,88000000,No,,,, --
hotmail.com,/Internet/Web Services/Email & Messaging,99,13.5,470000,470000,13000000,No,,,, --
yieldmanager.com,/Business/Advertising & Marketing /Internet/Web Services/Affiliate Programs,110,11.2,390000,360000,6200000,No,,,, --
gulfnews.com,/Local/Regional Content/Middle East/United Arab Emirates,99,11.1,390000,390000,42000000,No,,,, --
emirates.com,/Local/Regional Content/Middle East/United Arab Emirates /Travel/Air Travel,99,11,390000,390000,34000000,No,,,, --
cpxinteractive.com,/Computers & Electronics/Software/Software Utilities /Lifestyles/Parenting & Family /Entertainment/Humor & Bizarre/Paranormal,99,10.9,380000,380000,10000000,No,,,,undefined
adobe.com,/Computers & Electronics/Software/Audio & Multimedia /Computers & Electronics/Software/Graphics & Publishing,99,10.9,380000,380000,8200000,No,,,, --
windows.com,/Computers & Electronics/Enterprise Technology /Computers & Electronics/Programming,99,10.1,350000,350000,4600000,No,,,, --
bbc.co.uk,/News & Current Events /Local/Regional Content/Western Europe/United Kingdom /Entertainment/Radio /Science,99,10,350000,350000,50000000,No,,,, --
mozilla.com,/Computers & Electronics/Software/Internet Software/Internet Clients & Browsers,99,10,350000,350000,3200000,No,,,, --
wordpress.com,/Online Communities/Blogging Resources & Services /Games/Video Games,99,10,350000,350000,8100000,Yes,300x250 336x280 450x50 468x60 728x90,,300x250 336x280 468x60 728x90,100K - 500K
metacafe.com,/Entertainment/Multimedia Content/Video Clips & Movie Downloads /Photo & Video/Photo & Video Sharing /Online Communities,99,9.9,350000,350000,42000000,Yes,300x250 728x90,,300x250 728x90,10M - 20M
etisalat.ae,/Local/Regional Content/Middle East/United Arab Emirates /Telecommunications,99,9.2,320000,320000,16000000,No,,,, --
download.com,/Computers & Electronics/Computer Security/Antivirus & Malware /Computers & Electronics/Software,99,8.4,290000,290000,12000000,No,,,,undefined
friendster.com,/Online Communities/Social Networks,99,8.2,290000,290000,540000000,Yes,160x600 300x250 336x280 450x50 468x60 728x90,,160x600 300x250 336x280 468x60 728x90,100M+
rapidshare.com,/Internet/File Sharing & Hosting,99,7.7,270000,270000,12000000,No,,,, --
