Site Name,Category,Composition Index,Audience Reach,Audience Unique Users,Country Unique Users,Country Page Views,GCN Text,GCN Images,GCN Videos,GCN Gadgets,GCN Impressions/Day
azet.sk,/Reference/Language Study & Translation,110,62.6,1800000,1800000,1900000000,Yes,,,,100K - 500K
zoznam.sk,/Entertainment/Comics & Animation /Sports/Basketball,110,51,1500000,1500000,120000000,No,,,, --
atlas.sk,/Local/Regional Content/Central & Eastern Europe,110,38.1,1100000,1100000,41000000,No,,,, --
sme.sk,/Games/Video Games /Internet/Online Goodies,110,34.8,1000000,1000000,61000000,No,,,,undefined
wikipedia.org,/Reference/Dictionaries & Encyclopedias /Health/Health Conditions/Injury,110,29.2,840000,840000,16000000,No,,,, --
topky.sk,/News & Current Events,110,28.9,830000,830000,38000000,No,,,, --
centrum.sk,/Local/Regional Content/Central & Eastern Europe /Local/Regional Content,110,25.8,740000,740000,61000000,No,,,, --
microsoft.com,/Computers & Electronics/Software/Operating Systems,110,24,690000,690000,16000000,No,,,, --
aktuality.sk,/Society/Education/Colleges & Universities /Sensitive Subjects /Entertainment,110,23.7,680000,680000,21000000,No,,,, --
icq.com,/Online Communities/Forum & Chat Providers,110,21.9,630000,630000,23000000,No,,,, --
facebook.com,/Online Communities/Social Networks /Games/Video Games/Online Games,110,21.8,630000,630000,160000000,Yes,120x600 160x600 200x200 250x250 300x250 336x280 450x50 468x60 728x90,,120x600 160x600 200x200 250x250 300x250 336x280 468x60 728x90,100M+
szm.sk,/Internet/Web Portals /Lifestyles/Religion & Spirituality/Astrology & Divination,110,19.9,570000,570000,7500000,No,,,, --
pravda.sk,/News & Current Events/Newspapers /Games/Video Games/Online Games,110,17.9,510000,510000,19000000,Yes,120x600 160x600 336x280 468x60,,120x600 160x600 336x280 468x60,100K - 500K
yahoo.com,/Internet/Web Portals /Internet/Web Services/Search Engines,110,16.5,470000,470000,28000000,No,,,, --
markiza.sk,/Entertainment/TV /News & Current Events/Magazines /Entertainment/TV/TV Networks /Entertainment/Multimedia Content/Video Clips & Movie Downloads,120,16.2,470000,420000,9800000,No,,,,undefined
cas.sk,/News & Current Events/Politics/Elections & Campaigns /News & Current Events/Politics /Entertainment,110,16.2,470000,470000,21000000,No,,,, --
e-katalog.sk,/Shopping/Mass Merchants & Department Stores /Local/Regional Content/Central & Eastern Europe,110,16.1,460000,460000,2100000,Yes,468x60 728x90,,468x60 728x90,10K - 100K
surf.sk,/Internet /Automotive/Vehicle Shopping,110,14.8,430000,430000,2100000,No,,,, --
mozilla.com,/Computers & Electronics/Software/Internet Software/Internet Clients & Browsers,110,14.7,420000,420000,1200000,No,,,, --
profesia.sk,/Local/Jobs /Local/Regional Content/Central & Eastern Europe,110,14.7,420000,420000,34000000,No,,,, --
rapidshare.com,/Internet/File Sharing & Hosting,110,12.5,360000,360000,21000000,No,,,, --
estranky.cz,/Online Communities/Dating & Relationships,110,12.5,360000,360000,5100000,Yes,120x600 160x600 250x250 336x280 468x60 728x90,,120x600 160x600 336x280 468x60 728x90,100K - 500K
blog.cz,/Entertainment/Music/Rock & Pop /Entertainment/Celebrities,110,12.3,350000,350000,11000000,No,,,, --
joj.sk,/Entertainment/TV /Local/Regional Content/Central & Eastern Europe /News & Current Events,110,12.3,350000,350000,6700000,No,,,, --
chyba.sk,/Society/Education/Colleges & Universities,110,12.3,350000,350000,1500000,No,,,, --
centrum.cz,/Automotive/Vehicle Maintenance /Automotive /Automotive/Vehicle Brands,110,12.3,350000,350000,9900000,No,,,,undefined
slsp.sk,/Finance & Insurance/Insurance /Finance & Insurance /Local/Regional Content/Central & Eastern Europe,110,12.3,350000,350000,13000000,No,,,, --
etrend.sk,/Local/Regional Content/Central & Eastern Europe /Finance & Insurance/Accounting & Tax /Society/Social Science/Psychology,120,12.1,350000,320000,4600000,No,,,, --
diva.sk,/Society/Social Science/Economics,120,11.3,320000,290000,6200000,No,,,, --
hyperinzercia.sk,/Local/Classifieds /Local/Regional Content/Central & Eastern Europe,110,11.2,320000,320000,5600000,Yes,120x600 468x60,,120x600 468x60,100K - 500K
post.sk,/Local/Classifieds,110,11.2,320000,320000,38000000,No,,,, --
autobazar.eu,/Automotive /Automotive/Motorcycles /Automotive/Vehicle Maintenance /Local/Regional Content/Central & Eastern Europe /Local/Classifieds,110,11.1,320000,320000,81000000,Yes,120x600,,120x600,100K - 500K
porada.sk,/Business /Society/Education,110,11,320000,320000,5600000,Yes,728x90,,728x90,100K - 500K
live.com,/Entertainment/Celebrities /Internet/Web Services/Email & Messaging,110,10.2,290000,290000,14000000,No,,,,undefined
orange.sk,/Local/Regional Content/Central & Eastern Europe /Telecommunications/Mobile & Wireless,110,10.2,290000,290000,8200000,No,,,, --
idnes.cz,/Games/Video Games /Internet,110,10.2,290000,290000,8200000,No,,,,undefined
windows.com,/Computers & Electronics/Enterprise Technology /Computers & Electronics/Programming,98,10.2,290000,320000,1900000,No,,,, --
orangeportal.sk,/Telecommunications/Mobile & Wireless,110,9.3,270000,270000,12000000,No,,,, --
inzercia.sk,/Local/Classifieds /Automotive/Motorcycles /Automotive,110,9.2,270000,270000,3200000,No,,,, --
pluska.sk,/News & Current Events/Newspapers,120,9.2,260000,240000,8900000,Yes,120x600 160x600 300x250,,120x600 160x600 300x250,100K - 500K
tatrabanka.sk,/Finance & Insurance/Banking & Personal Finance /Local/Regional Content/Central & Eastern Europe,110,9.2,260000,260000,8200000,No,,,, --
predaj.sk,/Local/Classifieds /Local/Regional Content/Central & Eastern Europe,110,9.2,260000,260000,2900000,No,,,, --
tipos.sk,/Sports/Basketball /Sports/Football,110,9.2,260000,260000,4200000,No,,,, --
superhry.cz,/Games/Video Games/Online Games /Games,110,9.2,260000,260000,28000000,No,,,, --
travian.sk,/Computers & Electronics/Computer Security/Antivirus & Malware /Computers & Electronics/Software/Operating Systems /Internet/Web Design & Development,110,9.1,260000,260000,97000000,No,,,, --
tvnoviny.sk,/Shopping/Apparel /Entertainment,110,9.1,260000,260000,4600000,No,,,, --
adobe.com,/Computers & Electronics/Software/Audio & Multimedia /Computers & Electronics/Software/Graphics & Publishing,110,9.1,260000,260000,2000000,No,,,, --
pokec.sk,/Online Communities/Forum & Chat Providers /Online Communities/Dating & Relationships,110,9.1,260000,260000,4600000,No,,,, --
martinus.sk,/Arts & Humanities/Books & Literature/Book Retailers,110,8.5,240000,240000,3800000,No,,,, --
vub.sk,/Finance & Insurance/Banking & Personal Finance /Local/Regional Content/Central & Eastern Europe /Finance & Insurance,110,8.4,240000,240000,9000000,No,,,, --
bazos.sk,/Local/Classifieds /Local/Regional Content/Central & Eastern Europe,110,8.4,240000,240000,19000000,Yes,728x90,,728x90,500K - 1M
najnakup.sk,/Computers & Electronics /Shopping /Local/Classifieds,120,8.4,240000,220000,2900000,Yes,728x90,,728x90,10K - 100K
etargetnet.com,/Local /Finance & Insurance/Credit & Lending /Travel/Air Travel,110,8.3,240000,240000,1500000,No,,,, --
t-mobile.sk,/Telecommunications/Mobile & Wireless /Telecommunications/Service Providers/Phone Service Providers,110,7.7,220000,220000,7500000,No,,,, --
edupage.org,/Society/Education/Colleges & Universities /Business/Small Business,110,7.7,220000,220000,8900000,No,,,, --
best.sk,/Local/Regional Content/Central & Eastern Europe /Shopping,110,7.7,220000,220000,1200000,No,,,, --
imhd.sk,/Local/Traffic & Public Transit /Local/Regional Content/Central & Eastern Europe,110,7.6,220000,220000,7400000,No,,,,undefined
wz.cz,/Internet,98,7.6,220000,240000,3200000,No,,,, --
autovia.sk,/Automotive/Vehicle Shopping /Automotive/Auto Parts,110,7.6,220000,220000,26000000,Yes,,,,10K - 100K
webovastranka.sk,/Entertainment/Music,120,7.6,220000,200000,3200000,No,,,, --
wordpress.com,/Online Communities/Blogging Resources & Services /Games/Video Games,110,7.6,220000,220000,1100000,Yes,300x250 336x280 450x50 468x60 728x90,,300x250 336x280 468x60 728x90,100K - 500K
msn.com,/Internet/Web Portals /News & Current Events,110,7.5,220000,220000,3500000,No,,,, --
mimibazar.sk,/Shopping /Shopping/Apparel,110,7.5,220000,220000,41000000,Yes,120x600 250x250 468x60,,120x600 250x250 468x60,1M - 2M
supermusic.sk,/Entertainment/Music/Musical Instruments /Society/Education/Distance Learning,120,7.5,210000,200000,4700000,No,,,, --
hnonline.sk,/News & Current Events /Local/Regional Content/Central & Eastern Europe,110,7,200000,200000,3200000,No,,,, --
skype.com,/Telecommunications/VOIP & Internet Telephony /Telecommunications/Service Providers/Phone Service Providers/Calling Cards,110,7,200000,200000,1800000,No,,,, --
