Publisher,AdWords Posting URL,Ad Planner Name,Type,Category,Has Advertising,Text,Image,Audio,Video,Rich Media,Expandable,Comp Index,Audience Reach,Audience UV (users),Region UV (users),Region PV,
,,domain: facebook.com,[D],Online Communities > Social Networks,Yes,Yes,53x31 70x100 90x90 97x28 120x90 120x600 125x125 132x43 150x150 160x600 200x200 234x60 250x250 254x500 300x250 300x300 336x280 450x50 468x60 468x191 480x70 728x90 ,No,No,120x600 160x600 250x250 300x250 336x280 468x60 728x90 ,728x90 ,99,82.0%,"6,200,000","6,200,000","10,000,000,000",
,,domain: live.com,[D],Internet & Telecom > Search Engines,Yes,No,No,No,No,No,No,100,61.4%,"4,600,000","4,600,000","800,000,000",
,,domain: msn.com,[D],Internet & Telecom > Web Portals,Yes,Yes,60x60 68x48 75x75 85x85 300x250 728x90 ,No,No,No,No,100,46.6%,"3,500,000","3,500,000","110,000,000",
,,domain: blogspot.com,[D],Online Communities > Blogging Resources & Services,Yes,Yes,11x60 14x90 88x31 95x95 120x60 120x90 120x240 120x600 125x125 160x600 200x200 234x60 250x250 300x250 320x50 336x280 450x50 468x60 480x70 728x90 ,No,No,120x600 160x600 200x200 250x250 300x250 320x50 336x280 468x60 728x90 ,120x600 160x600 200x200 250x250 300x250 320x50 336x280 468x60 728x90 ,99,42.0%,"3,200,000","3,200,000","50,000,000",
,,domain: wikipedia.org,[D],Reference > General Reference > Dictionaries & Encyclopedias,No,No,No,No,No,No,No,100,38.9%,"2,900,000","2,900,000","41,000,000",
,,domain: yahoo.com,[D],Internet & Telecom > Web Portals,Yes,Yes,74x48 80x20 100x100 ,No,No,No,No,100,38.0%,"2,800,000","2,900,000","170,000,000",
,,domain: enterfactory.com,[D],Internet & Telecom > Service Providers > ISPs,No,No,No,No,No,No,No,100,31.9%,"2,400,000","2,400,000","14,000,000",
,,domain: lun.com,[D],,Yes,No,Yes,No,No,No,No,100,26.3%,"2,000,000","2,000,000","88,000,000",
,,domain: emol.com,[D],Jobs & Education > Jobs > Job Listings,Yes,No,Yes,No,No,No,No,99,25.8%,"1,900,000","2,000,000","60,000,000",
,,domain: bancoestado.cl,[D],Finance > Banking,No,No,No,No,No,No,No,100,21.8%,"1,600,000","1,600,000","80,000,000",
,,domain: microsoft.com,[D],Computers & Electronics > Software,Yes,Yes,70x70 130x24 ,No,No,No,No,98,21.6%,"1,600,000","1,600,000","18,000,000",
,,domain: conduit.com,[D],Internet & Telecom > Search Engines,Yes,No,No,No,No,No,No,99,19.6%,"1,500,000","1,500,000","38,000,000",
,,domain: ask.com,[D],Internet & Telecom > Search Engines,Yes,Yes,160x600 300x250 468x60 728x90 ,No,No,160x600 300x250 728x90 ,No,100,19.5%,"1,500,000","1,500,000","19,000,000",
