Publisher,AdWords Posting URL,Ad Planner Name,Type,Category,Has Advertising,Text,Image,Audio,Video,Rich Media,Expandable,Comp Index,Audience Reach,Audience UV (users),Region UV (users),Region PV,
,,domain: facebook.com,[D],Online Communities > Social Networks,Yes,Yes,53x31 70x100 90x90 97x28 120x90 120x600 125x125 132x43 150x150 160x600 200x200 234x60 250x250 254x500 300x250 300x300 336x280 450x50 468x60 468x191 480x70 728x90 ,No,No,120x600 160x600 250x250 300x250 336x280 468x60 728x90 ,728x90 ,99,68.6%,"3,200,000","3,200,000","2,700,000,000",
,,domain: iltalehti.fi,[D],News,Yes,Yes,120x90 168x28 168x42 320x50 ,No,No,No,No,100,57.2%,"2,600,000","2,600,000","230,000,000",
,,domain: iltasanomat.fi,[D],News,Yes,Yes,320x50 ,No,No,No,No,100,51.9%,"2,400,000","2,400,000","140,000,000",
,,domain: wikipedia.org,[D],Reference > General Reference > Dictionaries & Encyclopedias,No,No,No,No,No,No,No,100,43.3%,"2,000,000","2,000,000","38,000,000",
,,domain: suomi24.fi,[D],Online Communities > Forum & Chat Providers,Yes,Yes,No,No,No,No,No,100,42.9%,"2,000,000","2,000,000","140,000,000",
,,domain: mtv3.fi,[D],Arts & Entertainment > TV & Video > TV Networks & Stations,Yes,No,No,No,No,No,No,98,42.2%,"1,900,000","2,000,000","82,000,000",
,,domain: msn.com,[D],Internet & Telecom > Web Portals,Yes,Yes,60x60 68x48 75x75 85x85 300x250 728x90 ,No,No,No,No,100,39.0%,"1,800,000","1,800,000","67,000,000",
,,domain: yle.fi,[D],Arts & Entertainment > TV & Video,No,No,No,No,No,No,No,100,38.7%,"1,800,000","1,800,000","98,000,000",
,,domain: hs.fi,[D],News,Yes,No,Yes,No,No,No,No,100,38.5%,"1,800,000","1,800,000","42,000,000",
,,domain: live.com,[D],Internet & Telecom > Search Engines,Yes,No,No,No,No,No,No,100,35.1%,"1,600,000","1,600,000","140,000,000",
,,domain: nordea.fi,[D],Finance > Banking,No,No,No,No,No,No,No,99,34.6%,"1,600,000","1,600,000","160,000,000",
,,domain: op.fi,[D],Finance > Banking,No,No,No,No,No,No,No,97,34.6%,"1,600,000","1,600,000","190,000,000",
,,domain: blogspot.com,[D],Online Communities > Blogging Resources & Services,Yes,Yes,11x60 14x90 88x31 95x95 120x60 120x90 120x240 120x600 125x125 160x600 200x200 234x60 250x250 300x250 320x50 336x280 450x50 468x60 480x70 728x90 ,No,No,120x600 160x600 200x200 250x250 300x250 320x50 336x280 468x60 728x90 ,120x600 160x600 200x200 250x250 300x250 320x50 336x280 468x60 728x90 ,99,32.0%,"1,500,000","1,500,000","31,000,000",
,,domain: foreca.fi,[D],News > Weather,Yes,No,No,No,No,No,No,100,26.7%,"1,200,000","1,200,000","34,000,000",
,,domain: eniro.fi,[D],Internet & Telecom > Web Portals,Yes,No,No,No,No,No,No,100,26.6%,"1,200,000","1,200,000","16,000,000",
,,domain: fonecta.fi,[D],Reference > Directories & Listings,No,No,No,No,No,No,No,100,26.5%,"1,200,000","1,200,000","10,000,000",
,,domain: ilmatieteenlaitos.fi,[D],News > Weather,No,No,No,No,No,No,No,100,24.0%,"1,100,000","1,100,000","28,000,000",
,,domain: kauppalehti.fi,[D],News > Business News,Yes,Yes,No,No,No,No,No,98,23.8%,"1,100,000","1,100,000","38,000,000",
,,domain: taloussanomat.fi,[D],News > Business News,Yes,Yes,Yes,No,No,No,No,100,21.8%,"1,000,000","1,000,000","10,000,000",
,,domain: etuovi.com,[D],Real Estate,Yes,Yes,No,No,No,No,No,100,20.1%,"920,000","920,000","74,000,000",
,,domain: nettiauto.com,[D],Autos & Vehicles,Yes,Yes,Yes,No,No,No,No,100,20.0%,"920,000","920,000","73,000,000",
,,domain: saunalahti.fi,[D],Internet & Telecom,Yes,Yes,31x27 88x31 100x20 100x70 120x30 120x60 125x125 140x350 147x81 160x600 234x60 245x45 290x52 300x250 374x198 468x60 ,No,No,160x600 ,160x600 ,100,20.0%,"920,000","920,000","55,000,000",
,,domain: plaza.fi,[D],Internet & Telecom > Web Portals,Yes,Yes,140x350 150x120 150x350 300x250 468x60 728x90 ,No,No,728x90 ,728x90 ,98,19.8%,"910,000","930,000","10,000,000",
,,domain: oikotie.fi,[D],Real Estate,Yes,No,300x250 ,No,No,No,No,98,19.6%,"900,000","920,000","51,000,000",
,,domain: sampopankki.fi,[D],Finance > Banking,No,No,No,No,No,No,No,100,18.2%,"840,000","840,000","19,000,000",
,,domain: huuto.net,[D],Shopping > Classifieds,Yes,Yes,Yes,No,No,No,No,100,18.2%,"840,000","840,000","110,000,000",
,,domain: microsoft.com,[D],Computers & Electronics > Software,Yes,Yes,70x70 130x24 ,No,No,No,No,98,18.0%,"830,000","840,000","7,600,000",
,,domain: luukku.com,[D],Internet & Telecom > Email & Messaging,No,No,No,No,No,No,No,99,16.3%,"750,000","760,000","73,000,000",
,,domain: mol.fi,[D],Law & Government > Government,No,No,No,No,No,No,No,100,16.2%,"750,000","750,000","42,000,000",
,,domain: sonera.fi,[D],Internet & Telecom > Service Providers,No,No,No,No,No,No,No,99,15.0%,"690,000","700,000","13,000,000",
,,domain: kaksplus.fi,[D],Books & Literature > Magazines,Yes,Yes,140x350 150x120 300x250 468x60 ,No,No,No,No,100,15.0%,"690,000","690,000","5,600,000",
,,domain: bing.com,[D],Internet & Telecom > Search Engines,Yes,Yes,No,No,No,No,No,100,13.6%,"630,000","630,000","10,000,000",
,,domain: tori.fi,[D],Shopping > Classifieds,No,No,No,No,No,No,No,100,13.6%,"620,000","620,000","46,000,000",
,,domain: vr.fi,[D],Business & Industrial > Transportation & Logistics > Rail Transport,Yes,No,No,No,No,No,No,100,13.5%,"620,000","630,000","9,900,000",
,,domain: telkku.com,[D],Arts & Entertainment > TV & Video > TV Shows & Programs,Yes,No,No,No,No,No,No,98,13.4%,"620,000","630,000","16,000,000",
,,domain: yahoo.com,[D],Internet & Telecom > Web Portals,Yes,Yes,74x48 80x20 100x100 ,No,No,No,No,99,12.3%,"560,000","570,000","26,000,000",
,,domain: adobe.com,[D],Computers & Electronics > Software > Multimedia Software,No,No,No,No,No,No,No,99,11.2%,"520,000","520,000","2,900,000",
,,domain: s-pankki.fi,[D],Finance > Credit & Lending > Credit Cards,No,No,No,No,No,No,No,100,11.2%,"520,000","520,000","16,000,000",
,,domain: kolumbus.fi,[D],Internet & Telecom > Mobile & Wireless,Yes,Yes,120x60 120x150 125x60 468x60 ,No,No,No,No,99,11.1%,"510,000","520,000","38,000,000",
,,domain: vuodatus.net,[D],Online Communities > Blogging Resources & Services,Yes,Yes,Yes,No,No,No,No,99,11.1%,"510,000","510,000","5,100,000",
,,domain: directa.fi,[D],Law & Government > Legal,No,No,No,No,No,No,No,100,10.3%,"470,000","470,000","1,400,000",
,,domain: posti.fi,[D],Internet & Telecom > Service Providers,Yes,No,Yes,No,No,No,No,100,10.2%,"470,000","470,000","7,600,000",
,,domain: gigantti.fi,[D],Business & Industrial > Business Services > E-Commerce Services,No,No,No,No,No,No,No,100,10.2%,"470,000","470,000","6,800,000",
,,domain: kela.fi,[D],Games > Computer & Video Games > Casual Games,No,No,No,No,No,No,No,100,10.1%,"470,000","470,000","12,000,000",
,,domain: mozilla.com,[D],Computers & Electronics > Software > Internet Software > Internet Clients & Browsers,No,No,No,No,No,No,No,99,10.1%,"460,000","470,000","3,500,000",
,,domain: wordpress.com,[D],Online Communities > Blogging Resources & Services,Yes,Yes,11x60 14x90 88x31 100x60 100x100 118x100 120x40 120x60 120x90 120x135 120x240 120x600 125x80 125x125 126x24 128x29 139x189 140x140 140x350 145x185 150x60 150x120 150x150 150x600 160x160 160x220 160x225 160x600 165x137 170x240 170x500 175x500 180x150 181x54 185x140 192x208 200x72 200x75 200x90 200x91 200x200 220x200 220x220 220x280 224x33 225x85 225x144 225x225 230x230 234x60 240x300 250x250 300x50 300x250 300x500 320x50 336x280 430x50 468x60 728x90 970x66 970x100 1768x51 ,No,No,300x250 336x280 ,336x280 ,99,10.1%,"460,000","470,000","3,200,000",
,,domain: inet.fi,[D],Internet & Telecom,Yes,Yes,120x60 125x125 468x60 468x400 ,No,No,No,No,98,10.1%,"460,000","470,000","11,000,000",
,,domain: keltainenporssi.fi,[D],Shopping > Classifieds,Yes,Yes,Yes,No,No,No,No,100,10.1%,"460,000","460,000","9,000,000",
,,domain: elisa.fi,[D],Internet & Telecom > Service Providers,Yes,Yes,Yes,No,No,No,No,97,10.1%,"460,000","480,000","12,000,000",
,,domain: vertaa.fi,[D],Shopping > Consumer Resources > Product Reviews & Price Comparisons,Yes,Yes,No,No,No,No,No,97,10.0%,"460,000","470,000","3,200,000",
,,domain: osuuspankki.fi,[D],,No,No,No,No,No,No,No,100,9.4%,"430,000","430,000","4,200,000",
,,domain: tunnistus.fi,[D],People & Society > Family & Relationships > Troubled Relationships,No,No,No,No,No,No,No,100,9.4%,"430,000","430,000","6,800,000",
,,domain: katsomo.fi,[D],Arts & Entertainment > Music & Audio > Radio > Talk Radio,No,No,No,No,No,No,No,100,9.4%,"430,000","430,000","5,100,000",
,,domain: fin-tv.com,[D],Arts & Entertainment > TV & Video > Online Video,Yes,No,No,No,No,No,No,100,9.3%,"430,000","430,000","21,000,000",
,,domain: nettimoto.com,[D],Autos & Vehicles > Motorcycles,Yes,Yes,Yes,No,No,No,No,100,9.3%,"430,000","430,000","23,000,000",
,,domain: irc-galleria.net,[D],People & Society > Subcultures & Niche Interests,Yes,Yes,300x250 728x90 ,No,No,No,No,100,8.6%,"390,000","390,000","34,000,000",
,,domain: terveyskirjasto.fi,[D],Health > Health Conditions,No,No,No,No,No,No,No,100,8.6%,"390,000","390,000","1,900,000",
,,domain: booking.com,[D],Travel > Hotels & Accommodations,Yes,No,No,No,No,No,No,100,8.6%,"390,000","390,000","7,600,000",
,,domain: tallinksilja.com,[D],Travel > Cruises & Charters,No,No,No,No,No,No,No,100,8.5%,"390,000","390,000","6,100,000",
,,domain: aamulehti.fi,[D],News,No,No,No,No,No,No,No,100,8.5%,"390,000","390,000","6,200,000",
,,domain: netanttila.com,[D],Shopping,No,No,No,No,No,No,No,100,8.5%,"390,000","390,000","14,000,000",
,,domain: seiska.fi,[D],Arts & Entertainment > Humor,Yes,No,728x90 ,No,No,No,No,99,8.5%,"390,000","390,000","5,600,000",
,,domain: hintaseuranta.fi,[D],Shopping > Consumer Resources > Product Reviews & Price Comparisons,Yes,Yes,Yes,No,No,No,No,100,8.4%,"390,000","390,000","2,200,000",
